weight_class,f1_reach,f1_stance,f1_sub_avg,f1_td_acc,f1_td_avg,f1_td_def,f1_weight,f2_reach,f2_stance,f2_sub_avg,f2_td_acc,f2_td_avg,f2_td_def,f2_weight,f1_wins,f1_losses,f1_draws,f2_wins,f2_losses,f2_draws,f1_age,f2_age,f1_height,f2_height
6,69.0,2,0.3,0,0.0,31,155.0,70.0,2,0.0,33,0.89,50,145.0,10,5,1,8,2,0,29,31,68,68
10,76.0,4,0.6,43,2.93,71,170.0,75.0,2,0.9,43,2.61,60,170.0,22,4,1,17,2,0,33,27,74,73
10,72.0,4,0.0,0,0.0,77,170.0,71.0,4,0.8,30,1.75,69,155.0,8,5,1,9,9,1,28,24,72,71
4,79.0,5,0.7,0,0.0,55,265.0,75.0,4,0.1,38,1.97,76,260.0,9,5,0,18,7,0,36,30,75,72
2,64.0,2,1.0,28,0.56,38,145.0,70.0,2,0.6,56,2.55,54,145.0,25,12,0,27,9,2,32,31,66,71
6,69.0,2,0.3,16,1.33,57,145.0,73.0,4,0.0,38,2.0,78,155.0,18,6,1,12,6,1,33,27,69,71
0,70.0,2,0.2,18,0.18,60,135.0,66.0,2,1.0,33,0.81,72,125.0,18,14,0,14,11,1,31,32,66,66
10,72.0,2,0.0,0,0.0,33,170.0,71.0,2,0.0,0,0.0,0,170.0,2,2,0,2,4,0,23,29,72,71
2,67.0,2,0.9,11,0.47,66,135.0,68.0,2,0.0,22,1.45,63,145.0,17,3,1,6,3,0,28,28,67,68
5,79.0,2,0.4,39,1.56,85,205.0,79.0,2,0.4,18,0.53,70,205.0,18,6,0,17,6,0,27,34,77,73
6,68.0,2,0.2,63,1.3,61,155.0,73.0,4,0.1,45,0.52,78,155.0,48,15,3,20,15,0,31,28,69,70
3,68.0,2,0.4,44,2.47,58,135.0,64.0,2,1.6,27,0.78,53,125.0,26,14,0,16,13,0,36,35,66,64
10,73.0,2,0.2,50,2.4,62,185.0,72.0,5,0.9,55,1.72,66,170.0,20,4,1,17,5,1,27,26,72,71
5,73.0,2,0.5,30,1.85,100,205.0,81.0,4,0.2,83,1.17,53,205.0,15,7,0,20,10,3,31,41,70,78
7,74.0,2,2.3,83,3.87,44,170.0,77.0,2,0.4,42,0.63,63,185.0,11,4,1,8,3,0,31,26,73,78
7,71.0,4,2.1,33,3.32,50,170.0,76.0,0,0.7,15,0.32,63,170.0,14,1,0,12,6,0,32,25,71,73
10,74.0,2,3.0,0,0.0,100,170.0,77.0,2,0.6,15,0.86,22,170.0,14,6,1,25,8,0,28,34,74,73
3,64.0,2,0.0,21,1.76,60,125.0,63.0,2,1.1,40,0.57,31,125.0,22,12,0,6,4,0,31,30,64,63
10,74.0,4,0.0,66,0.71,65,170.0,69.0,4,0.3,46,3.83,63,185.0,28,14,0,18,8,0,32,31,71,69
10,74.0,2,0.5,41,1.21,92,170.0,75.0,2,1.2,55,0.58,36,170.0,19,4,1,30,13,0,32,30,69,74
6,72.0,4,0.9,25,1.62,47,170.0,73.0,2,0.3,55,2.16,50,145.0,31,12,0,17,4,0,33,26,70,70
10,71.0,4,0.5,48,1.69,77,185.0,72.0,2,1.2,29,2.83,35,170.0,34,10,1,29,7,1,36,35,69,72
5,77.0,2,1.9,38,1.06,52,205.0,80.0,4,0.6,40,1.34,65,205.0,26,7,0,24,13,0,22,31,75,75
10,71.0,4,0.1,35,0.8,62,185.0,71.0,4,0.9,48,2.53,63,170.0,16,5,0,19,9,0,23,30,69,69
11,67.0,2,0.9,26,1.14,64,135.0,62.0,2,0.5,58,3.21,76,115.0,10,8,0,20,7,0,26,23,67,61
2,66.0,2,1.1,40,3.89,82,155.0,71.0,4,1.4,44,5.2,61,145.0,18,9,0,11,3,0,28,27,66,69
10,75.0,0,0.0,33,0.14,68,170.0,72.0,2,0.1,52,3.72,66,170.0,12,6,0,15,6,0,27,27,70,69
6,70.0,2,0.0,22,0.97,41,155.0,71.0,2,0.0,58,2.32,66,155.0,12,2,0,8,4,0,33,27,69,67
3,70.0,2,0.2,45,0.88,48,125.0,66.0,4,0.5,63,3.42,82,125.0,13,6,0,11,5,0,28,22,69,67
7,76.0,2,0.5,57,1.37,81,170.0,75.0,4,1.4,50,0.93,50,185.0,20,3,0,21,8,0,23,31,73,75
2,69.0,2,2.0,25,1.46,48,145.0,69.0,4,0.0,30,1.9,45,145.0,18,11,0,12,4,0,29,31,67,69
5,74.0,2,0.3,52,1.52,57,185.0,76.0,2,0.8,48,2.17,47,205.0,32,15,0,26,11,1,44,33,71,73
7,78.0,4,0.5,53,2.69,84,185.0,76.0,2,1.2,54,3.55,62,185.0,14,8,0,18,10,0,29,31,73,74
6,75.0,2,0.4,25,1.1,86,155.0,70.0,0,0.0,26,1.98,77,155.0,17,4,1,22,5,1,34,28,72,71
5,76.0,2,0.0,23,0.53,83,205.0,75.0,2,0.6,57,0.44,61,205.0,17,11,0,22,9,0,29,34,75,73
6,67.0,2,0.6,36,4.11,50,170.0,73.0,2,0.0,63,1.34,88,155.0,26,3,0,27,6,0,33,26,66,69
2,70.0,2,1.6,21,0.47,55,145.0,70.0,2,0.8,30,0.59,36,145.0,23,13,0,15,7,0,27,30,71,67
7,76.0,2,0.1,40,0.83,68,205.0,75.0,2,0.5,40,3.13,100,185.0,21,7,0,14,3,0,30,26,74,73
3,66.0,2,0.7,45,2.61,59,135.0,67.0,2,0.6,39,1.95,86,125.0,15,12,0,23,6,0,32,29,65,65
10,74.0,2,0.8,26,1.37,57,170.0,71.0,2,0.0,50,2.82,66,170.0,15,5,0,9,4,1,30,27,70,70
5,75.0,2,0.0,24,2.22,83,205.0,73.0,2,0.0,36,2.4,62,205.0,19,7,0,22,7,3,34,27,73,75
2,73.0,2,1.5,7,0.37,35,145.0,69.0,2,2.4,26,2.37,16,145.0,14,6,0,9,2,0,27,30,67,69
4,77.0,2,2.4,29,1.3,36,240.0,72.0,2,0.1,27,1.14,65,263.0,34,10,1,23,14,0,38,38,75,72
2,70.0,2,0.7,37,3.32,69,155.0,69.0,2,1.1,48,3.63,63,145.0,35,16,0,35,10,2,33,36,67,67
10,71.0,2,0.4,49,2.7,53,170.0,74.0,4,0.2,44,2.13,58,170.0,23,12,0,14,3,0,31,31,67,73
6,75.0,2,1.1,62,5.32,55,155.0,72.0,4,0.9,34,1.77,80,155.0,10,6,0,17,4,1,26,25,71,70
4,74.0,4,0.1,26,0.56,68,247.0,75.0,2,0.1,41,1.83,66,265.0,19,8,1,14,3,0,32,28,72,74
7,78.0,2,1.1,27,2.1,30,185.0,75.0,2,0.7,32,1.7,60,185.0,28,9,0,15,10,0,33,33,73,75
2,71.0,2,0.0,42,1.69,66,145.0,71.0,2,0.3,41,2.26,80,145.0,18,5,0,13,3,0,26,28,70,69
0,67.0,2,2.1,32,2.92,22,135.0,71.0,2,0.0,62,1.83,62,135.0,26,10,0,19,13,1,30,31,66,70
7,75.0,2,0.3,43,1.05,63,185.0,74.0,2,0.7,35,2.58,70,185.0,31,9,0,18,6,0,35,35,73,71
10,71.0,2,0.2,20,0.68,43,170.0,76.0,4,0.8,54,1.53,66,170.0,24,11,0,22,10,1,34,34,71,73
7,71.0,4,0.0,37,3.23,14,170.0,75.0,2,0.0,28,1.27,59,185.0,10,3,1,17,3,0,30,26,73,73
10,71.0,2,0.0,54,1.05,78,170.0,70.0,4,0.5,33,2.36,70,155.0,14,4,0,12,5,0,28,25,70,69
2,68.0,2,0.0,28,0.7,86,145.0,72.0,4,1.2,37,1.55,61,155.0,14,7,0,25,6,0,32,25,68,69
10,72.0,2,0.0,20,0.08,68,155.0,70.0,2,0.1,38,0.63,77,155.0,12,8,0,21,12,1,32,30,70,69
11,66.0,2,0.0,0,0.0,62,135.0,67.0,2,0.0,57,0.38,81,135.0,10,7,1,17,4,0,32,29,69,65
5,73.0,2,0.0,28,0.45,87,205.0,74.0,2,0.5,0,0.0,30,205.0,19,5,0,17,9,0,33,31,73,73
0,71.0,2,2.2,37,0.93,50,135.0,72.0,2,0.1,57,1.05,59,135.0,12,3,0,15,13,1,25,33,67,73
6,75.0,2,1.3,36,3.65,31,155.0,71.0,2,0.0,16,0.36,83,145.0,12,5,0,14,7,0,33,28,68,71
7,73.0,2,0.4,33,1.18,26,170.0,74.0,2,0.0,76,1.94,73,170.0,7,6,0,15,7,0,37,33,71,73
10,73.0,0,0.2,40,1.55,66,170.0,73.0,0,1.5,50,0.75,50,170.0,9,6,0,5,3,0,26,27,72,70
0,68.0,4,0.0,9,1.0,33,135.0,65.0,4,1.9,25,1.16,65,135.0,9,4,0,12,5,0,31,30,65,65
4,77.0,2,1.1,30,1.65,31,231.0,79.0,2,0.2,68,1.21,75,255.0,23,8,1,18,7,1,37,32,76,78
11,66.0,2,0.3,51,2.57,65,125.0,65.0,2,1.6,31,2.06,52,135.0,13,7,0,18,7,0,30,28,66,66
6,73.0,2,1.3,36,1.21,73,155.0,75.0,2,0.1,44,0.49,80,155.0,36,13,0,20,8,0,31,28,73,71
7,74.0,2,0.0,27,1.03,77,185.0,73.0,4,0.0,31,1.79,78,185.0,17,7,0,13,4,0,27,37,73,72
6,70.0,2,0.7,47,5.35,84,155.0,70.0,4,0.7,39,1.89,60,170.0,28,0,0,29,12,0,26,30,70,68
10,74.0,2,0.8,16,0.89,48,170.0,70.0,2,0.3,60,0.71,63,170.0,18,11,0,28,15,0,33,31,75,69
6,74.0,2,0.4,59,1.7,78,170.0,74.0,2,1.1,37,3.08,55,155.0,35,13,0,31,19,0,30,31,71,72
2,72.0,2,0.4,100,0.36,60,145.0,71.0,4,0.5,28,0.92,71,155.0,14,6,0,13,6,0,32,26,70,72
7,73.0,2,1.6,15,1.05,58,185.0,74.0,2,0.0,33,0.74,80,185.0,9,3,0,14,4,0,27,33,73,74
10,74.0,2,0.5,0,0.0,37,170.0,73.0,2,0.2,58,1.56,66,170.0,17,5,0,31,12,0,29,25,72,72
3,65.0,2,0.1,36,3.01,52,125.0,63.0,2,1.2,50,3.66,46,135.0,19,8,0,12,4,0,26,21,65,64
2,72.0,2,2.4,34,1.71,33,145.0,70.0,2,0.4,53,3.38,100,145.0,18,4,0,13,2,0,29,23,71,68
4,79.0,2,0.0,25,0.52,53,260.0,79.0,5,0.0,33,0.91,20,255.0,22,7,0,7,2,0,29,33,75,80
5,76.0,2,1.0,38,2.0,60,205.0,84.0,2,0.5,46,1.9,95,205.0,30,7,0,25,1,0,35,27,74,76
5,78.0,2,0.6,57,2.43,77,205.0,79.0,2,0.6,38,2.99,72,205.0,22,6,0,13,3,0,30,30,74,74
7,74.0,2,0.8,34,1.45,59,185.0,77.0,4,1.1,30,0.67,68,205.0,21,13,0,16,5,0,33,30,72,75
6,71.0,4,2.0,42,1.77,47,155.0,75.0,2,0.6,33,0.14,74,155.0,31,13,0,15,6,0,31,27,68,70
2,74.0,2,0.2,46,2.44,69,145.0,69.0,2,0.4,83,0.24,85,145.0,20,6,0,21,5,0,24,23,71,71
3,65.0,4,0.6,31,1.53,65,125.0,66.0,4,1.4,63,4.28,51,135.0,28,5,0,16,9,1,30,28,64,67
6,68.0,2,0.0,12,0.2,58,155.0,70.0,4,0.8,65,1.23,63,155.0,14,6,1,35,14,0,36,36,68,67
11,64.0,2,0.0,20,0.37,84,135.0,73.0,0,1.9,36,1.27,50,135.0,11,4,1,3,3,0,31,28,65,71
6,72.0,2,0.0,42,4.23,72,155.0,71.0,2,0.2,38,2.95,63,155.0,19,8,0,17,10,0,33,35,70,69
0,69.0,2,0.2,58,1.6,78,125.0,73.0,2,0.5,41,2.71,100,135.0,10,3,0,8,6,0,29,33,67,68
10,74.0,2,1.4,35,0.85,56,170.0,75.0,2,1.6,47,1.64,63,170.0,19,9,0,24,16,0,30,33,72,72
7,73.0,2,0.3,42,0.4,65,185.0,72.0,2,0.1,42,0.27,79,170.0,13,5,0,18,5,0,35,28,71,71
6,71.0,4,1.0,42,1.02,81,170.0,72.0,5,0.2,41,2.04,60,155.0,16,6,0,16,8,0,26,29,70,68
10,80.0,2,0.3,46,2.62,60,170.0,75.0,2,0.2,45,0.87,63,170.0,21,8,0,29,11,1,27,30,75,74
4,75.0,2,2.3,16,0.75,33,247.0,81.0,2,0.0,47,2.2,66,265.0,8,4,0,22,5,0,36,37,74,76
3,63.0,4,0.8,39,1.11,57,125.0,68.0,2,2.1,34,1.65,30,135.0,17,8,0,16,6,0,33,23,63,69
7,76.0,2,0.5,34,2.55,77,185.0,77.0,2,1.2,48,2.2,59,205.0,21,9,1,26,14,0,32,34,72,73
3,66.0,2,0.0,44,2.0,55,125.0,67.0,4,1.4,25,0.72,33,125.0,18,2,0,13,5,0,24,27,65,66
10,73.0,2,1.2,35,2.89,37,155.0,75.0,4,0.8,28,0.75,62,185.0,12,3,0,23,7,0,31,30,71,72
0,71.0,2,0.5,0,0.0,62,135.0,69.0,2,0.1,28,0.28,86,135.0,28,12,0,24,13,1,36,30,67,67
2,67.0,2,0.7,34,3.26,69,135.0,68.0,2,1.3,34,3.59,44,155.0,18,11,0,30,10,2,33,30,65,68
6,70.0,4,0.0,20,2.43,0,155.0,73.0,2,0.0,0,0.0,100,155.0,12,7,0,7,2,1,32,25,68,70
10,71.0,4,0.0,0,0.0,20,170.0,73.0,2,0.0,20,0.2,75,170.0,25,7,0,17,4,0,34,23,69,71
0,67.0,2,1.0,37,1.68,86,125.0,70.0,2,0.5,41,1.49,91,145.0,17,4,0,36,9,0,28,27,66,66
5,74.0,2,0.3,52,1.52,57,185.0,72.0,2,0.5,44,1.95,77,235.0,32,15,0,22,2,0,44,35,71,71
10,74.0,4,0.0,66,0.71,65,170.0,71.0,2,0.4,47,2.04,86,170.0,28,14,0,31,15,0,32,29,71,69
0,68.0,2,0.6,63,1.01,68,135.0,68.0,2,0.1,57,1.46,70,135.0,11,7,0,21,11,2,33,31,68,67
6,73.0,2,0.6,18,1.06,50,170.0,72.0,2,0.8,53,3.49,66,155.0,26,8,0,21,11,1,28,30,74,68
6,70.0,4,0.5,45,1.08,61,155.0,75.0,4,1.2,48,3.55,66,170.0,24,7,0,16,4,0,36,27,69,73
6,76.0,2,1.4,42,0.56,75,155.0,66.0,2,0.8,75,1.88,76,145.0,26,3,0,23,8,2,30,33,71,68
0,66.0,2,0.4,40,0.77,72,125.0,71.0,0,2.0,62,3.38,100,135.0,14,7,0,7,0,0,29,27,66,71
6,73.0,2,0.4,15,0.64,50,155.0,70.0,2,0.2,18,0.64,74,155.0,11,5,0,14,6,1,29,27,70,70
6,75.0,2,0.2,45,0.5,53,155.0,72.0,2,0.4,60,4.0,22,155.0,16,9,0,12,2,0,34,32,73,70
2,67.0,2,0.9,43,1.45,70,145.0,70.0,4,0.5,0,0.0,35,135.0,15,8,0,8,2,0,28,25,68,69
10,72.0,2,0.7,58,2.53,77,155.0,71.0,2,0.0,36,1.24,63,170.0,8,2,0,17,5,0,26,26,69,72
7,76.0,2,1.1,60,1.59,59,185.0,72.0,2,0.6,29,3.17,57,185.0,42,6,2,14,6,0,29,36,74,72
7,78.0,2,0.6,36,1.79,73,205.0,76.0,2,1.2,54,3.55,62,185.0,23,10,0,18,10,0,33,31,75,74
7,76.0,2,0.5,57,1.37,81,170.0,77.0,2,0.4,42,0.63,63,185.0,20,3,0,8,3,0,23,26,73,78
2,69.0,2,0.5,46,2.97,33,145.0,74.0,2,2.2,80,2.92,72,145.0,21,8,1,8,2,0,32,25,69,73
6,66.0,4,0.0,33,0.86,83,155.0,70.0,4,0.1,17,0.96,62,155.0,14,5,0,21,9,0,30,26,66,68
7,77.0,4,0.1,40,1.39,85,185.0,79.0,2,1.0,64,2.87,66,185.0,21,4,0,14,5,0,25,32,73,77
0,71.0,4,0.8,62,1.44,60,135.0,66.0,2,1.0,33,0.81,72,125.0,35,10,0,14,11,1,34,32,69,66
10,73.0,2,0.0,37,1.0,70,170.0,75.0,4,0.6,35,1.76,77,170.0,11,2,0,17,6,1,25,27,72,72
2,71.0,2,0.3,36,1.85,63,145.0,69.0,2,0.0,26,1.44,58,145.0,12,8,1,9,6,0,31,25,68,68
4,77.0,2,0.0,28,3.29,100,240.0,78.0,2,0.0,100,0.33,88,242.0,10,4,0,14,1,0,24,28,75,75
4,80.0,2,0.0,37,2.2,73,240.0,75.0,2,0.6,57,0.44,61,205.0,19,3,0,22,9,0,32,34,76,73
4,77.0,2,0.2,55,0.95,50,185.0,79.0,2,0.9,44,3.7,53,185.0,13,7,0,11,4,0,35,24,73,74
7,72.0,2,1.0,52,1.39,75,170.0,75.0,4,0.7,20,0.35,66,185.0,14,4,0,17,4,0,23,25,71,72
10,74.0,4,0.2,33,1.56,72,155.0,72.0,4,1.0,25,2.49,61,170.0,24,9,1,28,9,0,30,37,75,73
2,71.0,2,0.0,66,0.59,65,145.0,70.0,2,0.8,30,0.59,36,145.0,18,6,0,15,7,0,28,30,68,67
6,71.0,2,0.3,16,0.44,80,155.0,70.0,2,0.2,57,0.67,89,155.0,12,9,0,20,2,0,34,30,67,69
6,73.0,2,0.2,38,1.62,85,155.0,70.0,2,0.0,33,0.89,50,145.0,11,2,0,8,2,0,28,31,71,68
10,73.0,2,1.2,31,1.42,63,170.0,71.0,2,0.0,17,0.75,90,170.0,15,8,0,15,5,1,33,32,71,71
2,74.0,2,0.0,0,0.0,50,145.0,68.0,2,0.0,22,1.45,63,145.0,19,4,0,6,3,0,30,28,72,68
7,71.0,2,0.0,0,0.0,58,170.0,73.0,2,0.7,42,2.13,100,185.0,3,3,0,5,3,0,27,30,72,71
4,75.0,2,0.8,60,0.78,36,253.0,72.0,2,0.0,0,0.0,100,185.0,16,7,1,7,4,0,29,30,73,74
0,70.0,4,0.0,44,3.66,50,135.0,65.0,2,1.1,21,0.92,81,135.0,9,3,0,18,4,0,27,28,70,66
6,70.0,4,0.8,45,2.4,63,170.0,73.0,2,0.1,41,3.95,61,155.0,23,5,0,24,4,0,31,28,69,68
6,69.0,2,0.0,35,0.74,75,155.0,72.0,4,0.9,25,1.62,47,170.0,22,16,0,31,12,0,30,33,68,70
3,66.0,2,0.0,28,0.8,81,135.0,66.0,2,1.1,23,0.62,44,125.0,21,11,0,19,7,0,30,30,63,66
6,71.0,4,2.8,63,2.36,37,155.0,70.0,4,0.7,39,1.89,60,170.0,19,5,0,29,12,0,33,30,68,68
6,71.0,2,0.4,44,2.55,70,155.0,73.0,4,0.7,53,0.76,69,155.0,15,5,0,42,22,1,27,38,69,69
0,68.0,2,0.2,55,3.16,69,135.0,68.0,2,0.8,25,2.57,80,135.0,17,6,0,21,10,0,25,30,68,68
0,69.0,2,0.4,40,0.85,67,125.0,74.0,2,1.4,20,1.06,18,145.0,18,5,0,21,11,0,21,33,66,69
10,75.0,2,0.0,50,1.04,66,170.0,73.0,4,0.0,33,1.5,61,170.0,24,12,0,7,2,0,35,26,72,71
3,66.0,2,0.7,45,2.61,59,135.0,67.0,2,0.0,45,3.0,36,125.0,15,12,0,18,7,0,32,29,65,66
6,71.0,5,0.0,33,0.65,50,155.0,73.0,2,1.0,33,0.42,50,155.0,9,3,0,10,5,0,28,30,71,71
5,76.0,2,0.1,41,4.49,28,205.0,79.0,4,0.9,0,0.0,50,185.0,10,7,0,7,2,0,34,31,74,75
3,65.0,2,0.3,36,2.51,65,125.0,66.0,2,0.5,56,3.35,65,125.0,14,5,0,27,3,1,29,28,64,63
10,76.0,2,0.4,47,1.77,88,170.0,74.0,2,0.5,41,1.21,92,170.0,18,4,0,19,4,1,25,32,72,69
5,73.0,2,0.1,40,0.6,63,205.0,74.0,2,0.4,44,3.37,80,205.0,12,7,0,23,5,0,34,31,73,74
4,77.0,2,0.3,36,0.52,79,240.0,78.0,2,0.4,46,2.32,72,245.0,28,19,0,11,5,0,35,31,75,76
5,73.0,2,0.0,28,0.45,87,205.0,80.0,4,0.6,40,1.34,65,205.0,19,5,0,24,13,0,33,31,73,75
10,71.0,2,0.3,20,1.59,28,170.0,73.0,2,0.7,7,0.36,53,185.0,18,7,2,10,6,0,33,32,70,69
11,65.0,2,0.2,25,0.75,53,135.0,68.0,2,0.3,45,0.77,66,115.0,5,4,0,8,6,0,28,31,66,67
0,68.0,2,0.1,60,1.94,82,135.0,70.0,4,0.0,22,0.75,66,135.0,20,11,0,13,5,0,35,30,67,66
6,75.0,2,0.2,37,1.54,62,155.0,71.0,5,0.5,33,0.49,57,155.0,23,14,1,18,10,0,30,31,71,69
0,67.0,2,0.2,38,2.4,43,135.0,71.0,2,1.6,34,2.51,42,135.0,11,3,0,9,4,0,24,31,65,69
6,74.0,2,0.8,0,0.0,61,155.0,71.0,2,0.0,40,2.33,23,155.0,11,4,0,12,4,0,25,29,73,71
7,74.0,2,0.8,51,1.87,70,185.0,75.0,2,0.2,37,2.75,58,185.0,38,19,2,18,9,0,35,33,72,74
4,81.0,2,0.0,47,2.2,66,265.0,75.0,2,0.1,41,1.83,66,265.0,22,5,0,14,3,0,37,28,76,74
2,74.0,2,2.8,42,2.77,58,155.0,70.0,2,0.6,56,2.55,54,145.0,28,8,0,27,9,2,25,31,70,71
10,74.0,2,0.5,33,0.96,75,170.0,73.0,2,0.0,57,0.36,84,185.0,6,4,0,21,5,0,25,24,73,72
6,73.0,2,0.8,38,1.99,66,170.0,70.0,2,0.8,33,0.85,63,145.0,15,4,0,9,2,0,20,26,71,67
3,65.0,2,0.0,60,1.94,68,125.0,69.0,2,1.0,45,3.0,31,125.0,4,2,0,10,5,0,24,31,64,66
10,73.0,2,0.4,33,1.18,26,170.0,73.0,0,1.5,50,0.75,50,170.0,7,6,0,5,3,0,37,27,71,70
10,75.0,2,1.3,36,2.66,0,155.0,80.0,2,0.3,46,2.62,60,170.0,8,3,1,21,8,0,23,27,67,75
2,75.0,5,0.4,33,0.4,78,155.0,64.0,2,12.1,0,0.0,0,135.0,20,8,0,9,3,0,24,28,72,65
5,74.0,2,0.5,0,0.0,30,205.0,76.0,2,0.0,23,0.53,83,205.0,17,9,0,17,11,0,31,29,73,75
2,70.0,2,0.5,50,1.06,60,145.0,71.0,2,0.4,38,1.18,65,145.0,26,11,0,28,17,0,31,28,68,69
10,75.0,2,0.2,19,1.16,82,170.0,71.0,4,0.1,35,0.8,62,185.0,13,5,0,16,5,0,28,23,72,69
7,78.0,4,0.5,53,2.69,84,185.0,76.0,2,0.0,37,0.53,72,170.0,14,8,0,9,4,0,29,28,73,73
2,69.0,2,0.5,39,2.5,76,155.0,71.0,2,1.0,32,1.63,47,145.0,23,6,1,19,8,0,30,32,68,68
7,77.0,2,0.0,35,1.02,60,205.0,77.0,2,0.5,37,3.07,0,185.0,11,6,0,9,3,0,28,27,74,75
6,71.0,5,0.2,0,0.0,79,170.0,72.0,2,1.1,40,3.17,0,155.0,9,5,0,15,2,0,26,29,70,69
6,74.0,2,0.9,20,0.57,70,155.0,71.0,2,1.4,36,4.09,25,155.0,16,2,0,6,4,0,29,27,69,72
0,71.0,2,0.0,62,1.83,62,135.0,71.0,2,0.4,38,1.85,58,135.0,19,13,1,12,6,0,31,27,70,70
7,73.0,2,0.0,13,1.99,0,185.0,78.0,2,0.0,0,0.0,58,185.0,9,2,1,8,3,0,31,23,72,75
3,69.0,2,0.0,0,0.0,20,125.0,63.0,2,1.2,50,3.66,46,135.0,13,9,0,12,4,0,31,21,68,64
4,80.0,2,2.4,39,2.69,20,240.0,76.0,2,0.0,42,2.62,78,260.0,57,13,1,15,9,0,37,34,74,77
7,74.0,4,0.4,65,1.21,75,185.0,78.0,2,1.0,50,3.82,73,205.0,24,8,0,14,5,0,36,30,73,74
11,68.0,2,4.8,68,6.26,50,135.0,68.0,2,0.8,33,0.74,32,125.0,12,2,0,19,10,0,27,30,67,66
7,76.0,2,0.1,40,0.83,68,205.0,79.0,2,0.2,38,0.75,69,185.0,21,7,0,16,9,0,30,30,74,72
0,70.0,2,0.8,45,2.11,52,135.0,71.0,4,0.0,100,0.56,80,135.0,15,8,0,7,5,0,28,29,67,64
0,73.0,4,0.8,75,0.53,58,145.0,67.0,2,0.8,30,1.54,58,135.0,15,12,0,35,11,0,26,35,70,66
10,74.0,2,0.8,26,1.37,57,170.0,78.0,2,0.9,68,2.0,81,185.0,15,5,0,21,8,0,30,32,70,74
7,76.0,2,0.5,19,0.27,57,185.0,69.0,2,0.3,37,3.0,66,185.0,24,13,0,14,2,0,28,27,74,69
0,71.0,2,0.8,36,1.25,50,135.0,72.0,2,0.1,57,1.05,59,135.0,17,4,0,15,13,1,27,33,68,73
7,74.0,2,0.0,0,0.0,0,185.0,74.0,2,0.0,33,0.74,80,185.0,3,2,0,14,4,0,28,33,72,74
7,77.0,4,0.4,22,0.79,27,185.0,73.0,2,0.0,50,2.82,60,185.0,9,5,1,8,3,0,33,29,71,72
2,70.0,2,0.5,55,1.19,74,155.0,68.0,2,0.3,31,2.36,65,145.0,16,14,2,22,7,1,36,33,69,66
5,79.0,2,0.0,50,4.98,83,205.0,76.0,0,0.0,0,0.0,50,205.0,14,4,0,7,4,0,25,28,75,77
7,75.0,2,0.8,44,1.66,66,170.0,76.0,2,0.0,83,1.93,63,185.0,17,7,0,8,4,0,25,31,74,72
4,79.0,2,0.0,25,0.52,53,260.0,77.0,2,0.7,33,0.67,66,205.0,22,7,0,6,4,0,29,28,75,75
3,66.0,4,0.5,63,3.42,82,125.0,65.0,2,0.1,36,3.01,52,125.0,11,5,0,19,8,0,22,26,67,65
6,77.0,2,0.9,42,3.23,74,170.0,72.0,4,0.3,40,0.67,61,155.0,18,5,0,19,8,0,22,29,69,70
0,67.0,2,0.9,11,0.47,66,135.0,69.0,2,1.2,22,2.38,50,135.0,17,3,1,13,6,0,28,31,67,67
6,72.0,4,0.4,80,0.83,81,155.0,72.0,2,0.0,0,0.0,0,145.0,28,9,0,11,4,0,32,25,70,69
5,79.0,4,2.5,0,0.0,28,205.0,71.0,0,1.5,54,3.0,100,185.0,15,6,0,5,3,0,30,26,76,71
1,67.0,0,1.1,23,0.91,37,135.0,68.0,2,0.0,50,1.5,50,135.0,6,6,0,5,4,0,26,24,67,69
5,73.0,2,0.0,40,1.76,0,205.0,78.0,2,21.9,100,7.32,0,205.0,5,1,0,6,0,0,29,33,72,75
6,73.0,2,1.3,36,1.21,73,155.0,71.0,4,2.0,42,1.77,47,155.0,36,13,0,31,13,0,31,31,73,68
6,70.0,4,1.0,33,1.83,80,155.0,75.0,2,0.1,44,0.49,80,155.0,18,8,1,20,8,0,33,28,70,71
10,71.0,4,0.9,48,2.53,63,170.0,70.0,2,0.4,83,2.12,69,155.0,19,9,0,12,3,0,30,25,69,70
6,70.0,4,0.0,20,2.43,0,155.0,72.0,2,1.8,0,0.0,70,155.0,12,7,0,11,5,0,32,29,68,70
3,67.0,2,0.6,58,0.56,67,135.0,65.0,2,0.0,58,4.21,75,125.0,31,9,0,9,4,0,24,28,63,65
2,71.0,4,0.5,28,0.92,71,155.0,72.0,4,0.5,0,0.0,76,145.0,13,6,0,16,3,0,26,26,72,72
6,71.0,4,0.8,53,4.08,92,155.0,74.0,2,1.1,37,3.08,55,155.0,40,14,0,31,19,0,31,31,70,72
11,73.0,0,1.9,36,1.27,50,135.0,66.0,2,0.0,0,0.0,62,135.0,3,3,0,10,7,1,28,32,71,69
0,71.0,2,0.8,29,1.91,51,135.0,67.0,2,0.0,6,0.22,50,135.0,18,3,0,8,4,0,25,32,67,66
6,72.0,2,1.6,33,2.2,50,135.0,69.0,2,0.3,0,0.0,31,155.0,15,3,0,10,5,1,35,29,68,68
14,63.0,2,0.8,47,3.34,58,115.0,62.0,2,0.0,0,0.0,16,115.0,17,4,0,5,1,0,26,26,64,62
2,68.0,2,0.6,68,3.21,80,145.0,74.0,4,0.0,62,0.75,70,155.0,24,11,0,21,4,0,27,26,67,69
