weight_class,f1_reach,f1_sapm,f1_slpm,f1_stance,f1_stk_acc,f1_stk_def,f1_td_def,f1_weight,f2_reach,f2_sapm,f2_slpm,f2_stance,f2_stk_acc,f2_stk_def,f2_td_def,f2_weight,f1_wins,f1_losses,f1_draws,f2_wins,f2_losses,f2_draws,f1_age,f2_age,f1_height,f2_height
6,75.0,4.16,4.01,2,43,60,80,155.0,68.0,4.84,2.48,2,36,40,0,145.0,20,8,0,8,3,0,24,31,71,68
6,74.0,4.78,3.77,2,46,57,0,155.0,70.0,2.61,3.22,2,37,59,30,155.0,16,5,0,12,4,0,23,26,74,69
6,68.0,3.09,3.47,2,50,49,44,155.0,68.0,2.3,3.71,2,41,65,59,145.0,30,10,2,15,6,0,26,26,68,66
6,73.0,3.92,4.22,4,37,58,78,155.0,73.0,3.63,2.69,4,39,56,80,145.0,20,15,0,14,6,0,24,25,70,72
5,78.0,3.01,2.76,2,38,52,60,205.0,76.0,4.26,2.25,2,45,40,51,205.0,17,8,0,28,13,0,33,31,76,72
7,79.0,2.4,2.31,2,41,54,56,185.0,72.0,2.01,1.82,4,43,63,61,170.0,13,10,0,28,9,0,28,33,78,73
10,71.0,2.17,3.8,4,41,62,63,170.0,69.0,3.99,3.49,4,45,53,63,185.0,19,9,0,18,8,0,26,27,69,69
2,70.0,6.55,4.52,2,37,59,60,135.0,69.0,4.79,2.77,2,24,52,42,145.0,18,14,0,19,11,1,27,31,66,70
6,72.0,2.5,1.74,5,34,67,14,155.0,70.0,0.0,0.0,0,0,100,0,155.0,14,4,0,7,5,0,23,23,72,70
2,70.0,2.13,2.95,2,52,62,54,145.0,68.0,2.36,2.71,2,40,64,69,145.0,12,3,0,14,9,0,27,27,68,68
6,72.0,3.25,3.67,0,35,62,100,155.0,71.0,4.8,2.4,0,27,46,100,155.0,13,7,1,5,1,0,31,26,72,71
0,70.0,3.82,2.43,2,31,57,48,125.0,68.0,3.14,1.48,2,34,57,54,135.0,13,6,0,6,3,0,24,23,69,67
2,73.0,2.7,3.37,2,44,50,15,145.0,66.0,2.31,1.71,2,54,62,10,145.0,13,4,0,10,4,0,27,31,73,66
7,72.0,2.13,2.28,2,47,59,75,170.0,78.0,1.91,1.66,2,39,56,43,185.0,10,5,0,22,6,0,33,29,70,73
10,76.0,1.4,3.78,2,53,72,83,185.0,73.0,2.27,1.79,2,36,63,64,170.0,26,2,0,19,10,0,29,33,71,70
4,81.0,2.48,0.85,2,44,52,33,265.0,84.0,4.0,3.13,2,47,46,55,265.0,13,2,0,33,12,0,34,22,79,83
6,71.0,2.89,2.78,4,40,59,47,155.0,74.0,3.03,3.21,2,50,54,58,155.0,31,13,0,28,8,0,27,21,68,70
6,70.0,2.44,2.05,2,44,60,39,145.0,70.0,3.44,3.39,2,48,57,46,155.0,31,14,0,22,12,1,28,30,67,68
10,70.0,3.42,3.73,2,41,62,63,170.0,71.0,3.08,2.15,2,50,51,53,170.0,28,15,0,23,12,0,27,27,69,67
7,75.0,2.79,1.43,2,42,50,33,185.0,74.0,3.06,2.03,2,36,49,47,185.0,47,16,0,14,8,0,33,29,72,73
6,75.0,2.32,2.34,2,43,60,31,155.0,76.0,3.51,2.24,2,40,46,25,170.0,12,5,0,12,7,0,29,24,68,73
7,76.0,2.48,3.1,2,47,57,77,185.0,72.0,1.01,2.91,2,62,50,33,185.0,21,9,1,15,5,1,28,30,72,72
10,76.0,3.73,3.84,4,39,64,66,170.0,74.0,2.74,3.01,4,42,54,89,170.0,14,6,0,7,3,0,34,24,72,73
10,72.0,3.21,3.95,2,54,56,36,155.0,74.0,1.2,2.02,2,49,61,31,170.0,21,5,0,13,5,0,26,34,70,72
6,68.0,3.77,5.43,2,50,70,87,155.0,72.0,4.31,1.17,2,12,41,0,155.0,17,6,0,9,2,1,25,24,68,72
6,70.0,2.64,1.92,2,32,66,81,155.0,68.0,2.39,3.6,2,39,69,65,145.0,14,8,1,22,7,1,32,30,69,66
7,74.0,2.65,3.28,2,42,59,60,205.0,74.0,2.87,2.87,4,42,52,53,185.0,12,6,0,22,11,0,31,31,73,71
5,74.0,2.55,3.92,2,50,67,70,205.0,76.0,2.81,3.03,2,56,52,59,230.0,16,3,0,12,7,0,29,34,74,75
10,76.0,1.89,2.12,4,49,58,71,170.0,76.0,3.78,4.62,4,45,53,42,170.0,22,4,1,21,12,0,30,26,74,72
6,70.0,3.52,3.81,4,41,60,63,155.0,70.0,2.46,2.45,2,33,65,69,155.0,35,14,0,35,16,0,33,30,67,67
6,71.0,2.98,3.09,2,40,58,65,145.0,70.0,2.79,2.72,4,39,65,47,170.0,28,17,0,20,9,0,25,38,69,70
2,74.0,3.71,1.44,2,41,50,16,145.0,72.0,3.97,5.51,4,49,56,61,155.0,14,5,0,25,6,0,23,22,71,69
7,74.0,2.76,3.0,2,40,55,77,185.0,72.0,3.93,2.77,2,45,40,60,170.0,17,7,0,14,15,0,24,35,73,69
2,70.0,2.45,2.98,2,44,60,66,145.0,67.0,2.59,2.72,2,43,58,65,145.0,26,9,0,18,4,0,36,29,66,66
10,74.0,2.27,0.73,4,20,46,40,170.0,73.0,2.61,3.21,2,63,52,44,170.0,12,4,0,8,2,0,31,25,70,71
6,68.0,0.74,1.37,4,45,74,57,155.0,71.0,1.78,1.19,4,34,52,52,155.0,26,5,2,15,4,0,41,31,68,69
6,68.0,1.85,2.96,2,40,66,61,155.0,70.0,3.54,5.35,4,39,61,80,155.0,48,15,3,18,8,1,28,30,69,70
4,76.0,4.14,2.79,2,47,46,85,260.0,79.0,2.79,3.55,5,50,64,55,265.0,13,5,0,9,5,0,28,33,76,75
2,68.0,4.18,4.08,2,42,69,71,145.0,72.0,2.47,3.43,2,34,60,59,135.0,20,12,0,15,13,1,29,30,68,73
4,75.0,5.27,4.92,2,36,54,75,185.0,74.0,3.54,2.72,2,52,59,76,235.0,15,9,0,8,7,0,30,32,73,71
6,68.0,3.57,3.18,2,50,51,56,155.0,74.0,3.88,3.0,2,33,59,38,145.0,16,9,0,21,11,0,28,27,70,73
6,72.0,2.5,1.74,5,34,67,14,155.0,73.0,2.34,2.91,4,42,66,69,155.0,14,4,0,42,22,1,24,35,72,69
10,75.0,3.75,2.11,2,37,51,19,170.0,74.0,0.79,2.75,2,65,66,54,170.0,18,12,0,12,5,1,29,37,73,72
2,70.0,2.45,2.98,2,44,60,66,145.0,67.0,1.61,1.59,2,36,52,22,135.0,26,9,0,26,10,0,36,27,66,66
6,67.0,2.4,1.88,4,55,53,83,145.0,68.0,0.93,1.53,0,37,62,73,155.0,11,5,0,19,5,0,31,24,67,68
10,72.0,2.02,0.5,4,46,30,53,170.0,72.0,1.55,1.52,2,56,46,72,155.0,11,4,0,19,8,0,23,30,72,70
0,63.0,2.23,3.35,4,43,61,57,125.0,70.0,3.82,2.43,2,31,57,48,125.0,17,8,0,13,6,0,30,25,63,69
7,74.0,2.83,1.59,4,46,50,53,185.0,77.0,1.98,3.04,4,62,61,69,185.0,26,14,0,34,10,0,34,36,72,74
5,77.0,2.81,4.38,2,36,61,57,205.0,75.0,2.07,4.1,4,44,62,63,185.0,19,7,0,29,7,0,32,37,75,73
5,74.0,1.39,2.82,2,43,71,80,205.0,84.0,2.03,4.31,2,57,65,95,205.0,23,5,0,25,1,0,28,24,74,76
10,71.0,2.83,2.47,2,39,60,86,170.0,70.0,1.85,1.24,2,34,55,52,170.0,31,15,0,9,2,0,26,30,69,70
0,63.0,3.3,2.71,2,33,58,85,135.0,76.0,1.86,3.98,2,43,74,17,135.0,19,7,1,39,5,0,32,30,65,69
6,73.0,4.23,4.34,2,46,53,73,155.0,70.0,2.61,3.22,2,37,59,30,155.0,36,13,0,12,4,0,28,27,73,69
2,68.0,3.06,2.01,2,39,64,49,145.0,66.0,2.35,2.78,2,49,67,100,145.0,13,13,1,18,5,0,36,26,66,66
0,66.0,1.66,3.43,2,54,67,65,125.0,66.0,2.01,2.09,4,45,57,45,135.0,27,3,1,18,6,0,25,34,63,64
6,70.0,5.16,1.7,2,31,41,28,155.0,72.0,4.47,4.44,2,47,55,56,155.0,17,7,0,11,6,1,34,32,70,72
5,76.0,3.81,2.97,2,40,51,52,205.0,76.0,4.77,2.17,2,55,46,100,205.0,11,6,0,11,3,0,29,33,76,72
10,74.0,3.02,3.72,2,47,52,57,170.0,70.0,2.36,2.62,2,42,62,71,170.0,15,5,0,17,7,0,27,31,70,68
10,70.0,3.2,2.76,2,48,56,74,155.0,76.0,1.65,2.61,2,50,54,56,170.0,16,14,2,27,5,1,33,33,69,72
7,73.0,2.64,3.16,2,48,54,63,185.0,75.0,2.71,4.33,2,38,65,63,185.0,19,9,0,31,9,0,39,32,73,73
6,70.0,2.67,3.87,2,32,65,65,145.0,71.0,2.52,2.61,2,27,67,53,155.0,23,11,0,14,6,0,32,34,66,70
10,68.0,3.03,3.76,2,45,58,55,170.0,73.0,2.14,2.32,4,49,56,61,170.0,31,18,5,51,17,1,37,31,71,72
7,76.0,2.09,3.23,4,50,64,66,170.0,76.0,2.96,3.57,2,44,56,57,185.0,22,10,1,24,13,0,31,25,73,74
6,70.0,3.03,3.17,4,43,64,60,155.0,69.0,4.09,3.68,2,40,62,75,155.0,25,9,0,22,16,0,35,27,67,68
5,79.0,3.44,4.02,2,40,51,85,205.0,75.0,2.99,4.04,2,51,62,58,185.0,18,6,0,18,9,0,24,30,77,74
7,73.0,3.71,4.24,4,43,64,70,185.0,74.0,3.48,3.52,4,42,62,52,185.0,19,7,0,13,3,0,30,32,72,72
5,75.0,3.77,2.27,2,43,53,33,205.0,0.0,2.55,2.91,0,61,46,75,205.0,15,10,0,10,7,0,39,0,75,0
2,66.0,4.07,0.51,2,40,43,50,135.0,70.0,2.14,1.23,2,36,51,75,155.0,20,3,0,18,4,0,42,33,66,68
4,72.0,2.9,2.81,2,43,51,64,265.0,76.0,3.17,1.35,2,31,47,0,258.0,13,14,1,21,4,0,37,36,70,74
6,72.0,1.39,2.29,4,45,66,42,155.0,73.0,3.44,2.13,2,42,43,83,155.0,8,1,0,7,3,0,30,0,72,72
10,72.0,2.91,2.75,4,38,57,47,170.0,72.0,3.28,3.22,2,42,62,78,170.0,31,12,0,20,7,0,30,29,70,72
7,76.0,2.58,2.65,2,47,54,62,185.0,72.0,2.26,3.12,2,51,57,57,185.0,18,10,0,14,6,0,28,33,74,72
7,78.0,3.25,3.14,2,42,51,73,205.0,72.0,2.8,3.96,2,47,59,62,185.0,14,5,0,19,11,0,27,30,74,72
0,66.0,2.47,2.05,2,38,51,23,135.0,70.0,2.98,2.36,2,26,64,54,135.0,12,8,0,10,3,0,29,31,66,67
5,81.0,1.78,4.06,4,71,60,53,205.0,75.0,5.76,3.63,2,34,55,80,185.0,20,10,3,7,6,0,38,25,78,74
6,70.0,2.44,2.05,2,44,60,39,145.0,71.0,1.96,2.57,2,42,62,63,155.0,31,14,0,17,10,0,29,32,67,69
6,72.0,2.65,2.04,2,34,60,42,155.0,68.0,2.31,2.0,2,40,62,62,145.0,11,7,0,24,7,1,32,27,70,67
0,69.0,2.61,3.19,2,49,50,25,135.0,68.0,3.27,3.37,2,37,57,70,135.0,8,5,1,21,11,2,28,28,67,67
7,71.0,3.21,3.55,4,51,63,61,185.0,73.0,4.79,1.86,2,48,38,25,185.0,13,3,0,24,8,0,27,30,70,70
7,78.0,1.91,1.66,2,39,56,43,185.0,71.0,2.04,1.75,2,51,59,0,170.0,22,6,0,24,5,0,30,31,73,68
5,76.0,4.26,2.25,2,45,40,51,205.0,71.0,3.85,2.15,2,45,48,50,205.0,28,13,0,15,4,0,32,35,72,71
5,76.0,2.68,3.63,2,50,55,47,205.0,84.0,2.03,4.31,2,57,65,95,205.0,26,11,1,25,1,0,30,24,73,76
0,67.0,2.59,2.65,2,40,64,58,135.0,69.0,3.51,3.41,2,29,70,86,135.0,35,11,0,24,13,1,32,27,66,67
6,68.0,2.99,3.06,2,32,70,80,155.0,71.0,2.89,2.78,4,40,59,47,155.0,7,3,2,31,13,0,39,28,68,68
7,74.0,2.32,2.71,2,49,55,70,185.0,74.0,3.06,2.03,2,36,49,47,185.0,38,19,2,14,8,0,32,30,72,73
4,73.0,1.89,2.11,4,50,63,78,230.0,78.0,2.22,2.92,2,37,57,72,245.0,31,11,2,11,5,0,37,28,74,76
5,77.0,5.0,4.79,4,41,60,100,185.0,77.0,2.39,1.93,2,27,67,79,205.0,12,5,0,10,4,0,30,31,74,74
6,75.0,2.41,3.94,2,46,65,53,155.0,75.0,4.16,4.01,2,43,60,80,155.0,16,9,0,20,8,0,31,25,73,71
10,74.0,2.84,2.74,2,45,60,70,170.0,74.0,1.2,2.02,2,49,61,31,170.0,27,14,1,13,5,0,36,35,72,72
6,70.0,1.94,2.45,2,43,63,69,155.0,71.0,2.51,1.95,4,31,63,92,155.0,16,6,0,40,14,0,32,28,68,70
0,65.0,2.52,3.46,4,33,63,65,125.0,68.0,2.36,2.71,2,40,64,69,145.0,28,5,0,14,9,0,27,28,64,68
1,73.0,2.73,2.19,2,35,54,65,185.0,72.0,2.32,2.11,4,44,63,83,185.0,13,5,0,10,4,0,32,30,71,72
2,71.0,2.82,2.33,4,42,47,81,170.0,66.0,2.35,3.32,2,41,68,80,135.0,16,6,0,27,7,0,23,29,70,65
5,75.0,2.27,2.39,4,34,60,62,205.0,79.0,1.33,2.85,2,34,72,72,205.0,23,9,0,13,3,0,35,27,74,74
10,78.0,1.83,3.25,2,47,60,77,205.0,74.0,3.44,2.46,2,35,51,35,170.0,22,6,0,25,10,0,27,29,74,72
10,75.0,3.75,2.11,2,37,51,19,170.0,74.0,3.55,4.71,2,46,60,60,170.0,18,12,0,7,5,0,29,31,73,70
2,72.0,3.77,4.25,2,39,60,75,145.0,69.0,4.79,2.77,2,24,52,42,145.0,15,5,0,19,11,1,24,32,67,70
4,72.0,1.18,2.46,2,41,81,70,240.0,73.0,2.9,1.55,2,47,59,0,255.0,7,1,0,15,3,0,31,35,72,73
2,72.0,3.48,2.91,2,45,46,50,145.0,73.0,2.86,3.98,4,48,64,58,145.0,8,4,0,15,12,0,31,23,69,70
10,76.0,2.57,2.69,2,45,54,38,170.0,75.0,1.8,3.4,2,40,62,60,170.0,6,3,0,17,2,0,30,24,72,73
0,71.0,0.4,0.0,2,0,50,0,205.0,69.0,3.06,2.57,2,39,51,37,135.0,1,1,0,9,4,0,46,27,71,67
0,69.0,3.06,2.57,2,39,51,37,135.0,70.0,2.76,2.69,2,42,57,52,135.0,9,4,0,17,4,0,27,20,67,69
4,81.0,2.46,2.82,2,34,46,50,260.0,81.0,2.48,0.85,2,44,52,33,265.0,7,3,0,13,2,0,25,35,78,79
10,75.0,2.39,2.02,2,51,40,40,170.0,69.0,3.99,3.49,4,45,53,63,185.0,16,9,0,18,8,0,23,28,71,69
7,73.0,2.53,3.6,2,52,56,83,170.0,74.0,2.46,1.96,2,54,36,54,185.0,11,4,0,12,3,0,37,32,72,75
6,67.0,2.4,1.88,4,55,53,83,145.0,68.0,3.09,3.47,2,50,49,44,155.0,11,5,0,30,10,2,31,27,67,68
10,76.0,1.4,3.78,2,53,72,83,185.0,72.0,1.8,2.45,2,36,56,35,170.0,26,2,0,29,7,1,30,32,71,72
2,68.0,4.18,4.08,2,42,69,71,145.0,70.0,3.18,3.47,2,44,65,91,135.0,20,12,0,28,6,0,29,25,68,67
5,74.0,1.57,2.59,4,53,61,75,185.0,75.0,1.53,2.85,2,57,59,58,205.0,24,8,0,19,11,0,33,48,73,73
5,71.0,1.78,2.66,2,40,65,25,205.0,74.0,1.62,1.9,2,44,59,70,205.0,18,5,1,26,7,0,36,40,71,72
6,70.0,1.79,2.93,4,45,63,63,170.0,75.0,2.32,2.34,2,43,60,31,155.0,23,5,0,12,5,0,28,30,69,68
10,76.0,3.78,4.62,4,45,53,42,170.0,76.0,2.8,3.75,2,42,62,88,170.0,21,12,0,18,4,0,26,22,72,72
10,71.0,2.83,2.47,2,39,60,86,170.0,76.0,3.73,3.84,4,39,64,66,170.0,31,15,0,14,6,0,26,35,69,72
10,74.0,2.27,0.73,4,20,46,40,170.0,75.0,0.89,1.8,2,55,69,84,170.0,12,4,0,14,2,0,31,31,70,71
0,64.0,2.76,2.78,2,37,65,38,145.0,64.0,2.61,2.58,2,37,77,75,135.0,25,12,0,12,7,0,29,37,66,63
7,76.0,2.99,2.84,2,39,59,31,185.0,80.0,2.7,1.55,2,52,46,35,185.0,15,8,0,26,16,0,34,36,73,75
6,68.0,3.77,5.43,2,50,70,87,155.0,72.0,3.25,3.67,0,35,62,100,155.0,17,6,0,13,7,1,26,32,68,72
2,68.0,2.93,3.06,2,41,62,82,135.0,73.0,2.7,3.37,2,44,50,15,145.0,20,11,0,13,4,0,32,28,67,73
5,73.0,2.51,3.25,2,54,55,73,205.0,76.0,3.8,3.69,2,42,61,91,205.0,36,11,0,12,5,0,33,35,73,73
4,72.0,4.79,2.18,2,36,46,65,263.0,79.0,3.84,2.18,4,47,38,54,264.0,23,14,0,18,11,0,35,32,72,75
4,79.0,4.31,2.93,2,41,42,75,255.0,84.0,4.0,3.13,2,47,46,55,265.0,18,7,1,33,12,0,29,23,78,83
10,70.0,3.42,3.73,2,41,62,63,170.0,71.0,2.17,3.8,4,41,62,63,170.0,28,15,0,19,9,0,28,27,69,69
7,74.0,2.65,3.28,2,42,59,60,205.0,74.0,2.62,1.69,2,35,56,52,170.0,12,6,0,25,11,0,31,31,73,73
0,76.0,1.86,3.98,2,43,74,17,135.0,66.0,1.66,3.43,2,54,67,65,125.0,39,5,0,27,3,1,30,25,69,63
7,74.0,2.9,2.93,2,50,57,59,185.0,79.0,2.4,2.31,2,41,54,56,185.0,21,13,0,13,10,0,30,29,72,78
6,71.0,3.38,2.19,2,33,59,11,155.0,71.0,2.51,1.95,4,31,63,92,155.0,15,7,0,40,14,0,29,28,68,70
0,71.0,0.4,0.0,2,0,50,0,205.0,63.0,2.23,3.35,4,43,61,57,125.0,1,1,0,17,8,0,46,30,71,63
0,63.0,2.23,3.35,4,43,61,57,125.0,70.0,2.76,2.69,2,42,57,52,135.0,17,8,0,17,4,0,30,20,63,69
0,70.0,3.9,3.78,2,36,57,91,145.0,72.0,4.85,1.82,2,45,45,10,135.0,36,9,0,17,8,0,24,30,66,67
10,75.0,1.62,3.05,2,44,62,55,155.0,76.0,3.75,5.81,2,45,63,75,155.0,10,6,0,26,3,0,23,27,71,71
6,70.0,2.46,2.45,2,33,65,69,155.0,72.0,3.48,2.97,2,46,53,58,170.0,35,16,0,22,9,0,30,24,67,70
7,75.0,3.13,3.59,2,30,57,50,185.0,77.0,3.13,3.33,2,49,44,59,205.0,12,4,0,26,14,0,34,31,75,73
5,76.0,3.81,2.97,2,40,51,52,205.0,75.0,4.31,5.29,2,58,53,61,205.0,11,6,0,22,9,0,29,31,76,73
10,74.0,4.4,3.13,0,37,72,0,170.0,72.0,4.82,3.96,2,26,50,80,170.0,9,4,0,5,4,0,26,28,74,72
6,71.0,2.98,3.09,2,40,58,65,145.0,72.0,3.53,1.66,2,34,37,37,155.0,28,17,0,8,3,0,25,25,69,72
2,74.0,3.71,1.44,2,41,50,16,145.0,72.0,2.47,3.43,2,34,60,59,135.0,14,5,0,15,13,1,23,30,71,73
10,75.0,3.91,1.56,0,20,69,37,155.0,71.0,2.2,1.27,0,20,52,44,170.0,12,5,0,11,5,1,29,25,69,71
10,70.0,3.32,2.68,2,42,51,27,155.0,74.0,3.91,3.29,0,48,58,68,170.0,9,5,0,9,3,0,28,31,70,73
0,66.0,3.41,3.37,2,40,65,59,135.0,71.0,2.9,3.85,0,49,48,60,135.0,15,12,0,11,4,0,29,29,65,68
0,68.0,3.16,4.07,2,41,68,68,135.0,69.0,2.61,3.19,2,49,50,25,135.0,11,7,0,8,5,1,30,28,68,67
4,77.0,3.09,4.76,2,48,58,80,238.0,80.0,3.53,4.38,2,47,53,42,265.0,21,6,0,12,2,0,27,36,76,74
2,67.0,2.59,2.72,2,43,58,65,145.0,74.0,1.85,2.41,4,40,63,60,145.0,18,4,0,14,6,0,29,35,66,70
7,72.0,2.26,3.12,2,51,57,57,185.0,72.0,2.01,1.82,4,43,63,61,170.0,14,6,0,28,9,0,33,34,72,73
4,78.0,3.05,2.15,2,52,52,43,253.0,76.0,3.78,4.98,2,60,48,58,242.0,6,3,0,21,6,0,36,27,78,76
6,73.0,4.23,4.34,2,46,53,73,155.0,73.0,4.5,2.64,2,42,48,50,155.0,36,13,0,11,4,0,28,29,73,70
6,73.0,2.34,2.91,4,42,66,69,155.0,70.0,4.08,4.17,2,28,57,77,155.0,42,22,1,21,12,1,35,27,69,69
7,78.0,3.25,3.14,2,42,51,73,205.0,72.0,1.01,2.91,2,62,50,33,185.0,14,5,0,15,5,1,27,31,74,72
5,73.0,3.59,2.08,4,45,54,50,185.0,77.0,3.13,3.37,1,39,58,71,205.0,13,6,0,26,12,1,29,34,74,73
7,74.0,3.48,3.52,4,42,62,52,185.0,73.0,3.11,2.75,2,48,49,66,170.0,13,3,0,9,4,0,32,27,72,73
2,73.0,3.2,2.97,2,37,50,55,145.0,72.0,3.97,5.51,4,49,56,61,155.0,8,7,0,25,6,0,25,22,69,69
4,75.0,5.27,4.92,2,36,54,75,185.0,78.0,4.41,4.03,2,47,45,85,205.0,15,9,0,17,5,0,30,28,73,76
2,68.0,3.06,2.01,2,39,64,49,145.0,71.0,2.8,3.27,2,36,53,58,145.0,13,13,1,25,8,0,36,27,66,70
4,82.0,1.28,3.33,2,56,54,52,240.0,74.0,3.54,2.72,2,52,59,76,235.0,29,9,2,8,7,0,36,32,76,71
10,71.0,2.17,3.8,4,41,62,63,170.0,72.0,1.55,1.52,2,56,46,72,155.0,19,9,0,19,8,0,27,30,69,70
10,75.0,2.58,3.75,2,54,56,63,170.0,71.0,3.08,2.15,2,50,51,53,170.0,24,16,0,23,12,0,30,28,72,67
4,81.0,2.46,2.82,2,34,46,50,260.0,79.0,2.79,3.55,5,50,64,55,265.0,7,3,0,9,5,0,25,33,78,75
2,68.0,2.3,3.71,2,41,65,59,145.0,67.0,2.83,2.13,2,41,55,69,135.0,15,6,0,18,11,0,27,30,66,65
2,70.0,2.44,2.05,2,44,60,39,145.0,69.0,1.99,2.43,4,36,72,57,145.0,31,14,0,16,5,0,29,34,67,67
6,71.0,5.39,2.84,2,39,54,54,155.0,73.0,3.44,2.13,2,42,43,83,155.0,28,16,0,7,3,0,27,0,70,72
10,74.0,2.27,0.73,4,20,46,40,170.0,72.0,2.13,2.28,2,47,59,75,170.0,12,4,0,10,5,0,31,34,70,70
6,68.0,3.09,3.47,2,50,49,44,155.0,74.0,3.03,3.21,2,50,54,58,155.0,30,10,2,28,8,0,27,22,68,70
2,70.0,2.69,4.09,2,53,56,82,145.0,71.0,2.66,2.88,2,45,59,47,145.0,15,5,0,19,8,0,30,29,68,68
6,73.0,3.92,4.22,4,37,58,78,155.0,70.0,6.25,2.28,0,32,44,33,155.0,20,15,0,2,3,0,25,27,70,0
0,67.0,2.59,2.65,2,40,64,58,135.0,68.0,2.15,3.53,2,31,74,83,135.0,35,11,0,22,2,0,32,26,66,68
7,74.0,2.87,2.87,4,42,52,53,185.0,74.0,2.19,2.79,2,40,60,62,205.0,22,11,0,35,12,1,31,35,71,71
6,68.0,3.57,3.18,2,50,51,56,155.0,70.0,2.67,3.87,2,32,65,65,145.0,16,9,0,23,11,0,28,32,70,66
5,74.0,2.88,2.59,2,46,60,54,205.0,74.0,1.39,2.82,2,43,71,80,205.0,17,11,1,23,5,0,36,28,75,74
10,76.0,1.89,2.12,4,49,58,71,170.0,75.0,2.34,3.56,2,39,57,36,170.0,22,4,1,30,13,0,30,27,74,74
6,68.0,1.85,2.96,2,40,66,61,155.0,72.0,2.65,2.04,2,34,60,42,155.0,48,15,3,11,7,0,28,32,69,70
6,71.0,2.52,2.61,2,27,67,53,155.0,70.0,3.28,3.57,4,45,62,60,170.0,14,6,0,29,12,0,34,27,70,68
0,70.0,2.98,2.36,2,26,64,54,135.0,68.0,3.27,3.37,2,37,57,70,135.0,10,3,0,21,11,2,31,28,67,67
7,74.0,2.76,3.0,2,40,55,77,185.0,73.0,2.53,3.6,2,52,56,83,170.0,17,7,0,11,4,0,24,37,73,72
6,75.0,2.41,3.94,2,46,65,53,155.0,73.0,4.57,2.52,2,33,51,74,155.0,16,9,0,13,6,1,31,30,73,71
0,69.0,3.85,1.81,0,37,46,57,135.0,68.0,3.46,1.86,2,48,47,0,135.0,15,8,0,10,6,0,31,33,69,67
5,75.0,2.42,2.14,2,37,63,73,205.0,74.0,2.88,2.59,2,46,60,54,205.0,24,8,1,17,11,1,32,36,72,75
7,73.0,3.62,3.1,2,41,57,92,170.0,74.0,2.83,1.59,4,46,50,53,185.0,14,6,0,26,14,0,36,34,70,72
10,73.0,2.14,2.32,4,49,56,61,170.0,72.0,1.96,1.12,2,44,43,25,155.0,51,17,1,67,14,2,31,36,72,69
7,73.0,2.64,3.16,2,48,54,63,185.0,73.0,2.73,2.19,2,35,54,65,185.0,19,9,0,13,5,0,39,32,73,71
10,76.0,2.8,3.75,2,42,62,88,170.0,74.0,2.84,2.74,2,45,60,70,170.0,18,4,0,27,14,1,22,36,72,72
5,76.0,3.8,3.69,2,42,61,91,205.0,79.0,3.44,4.02,2,40,51,85,205.0,12,5,0,18,6,0,35,24,73,77
2,66.0,2.35,2.78,2,49,67,100,145.0,67.0,1.61,1.59,2,36,52,22,135.0,18,5,0,26,10,0,26,27,66,66
0,68.0,3.14,1.48,2,34,57,54,135.0,64.0,2.76,2.78,2,37,65,38,145.0,6,3,0,25,12,0,24,29,67,66
10,69.0,3.99,3.49,4,45,53,63,185.0,70.0,2.36,2.62,2,42,62,71,170.0,18,8,0,17,7,0,28,31,69,68
2,70.0,6.55,4.52,2,37,59,60,135.0,70.0,2.45,2.98,2,44,60,66,145.0,18,14,0,26,9,0,28,36,66,66
7,76.0,2.48,3.1,2,47,57,77,185.0,69.0,4.13,2.26,2,32,56,100,170.0,21,9,1,18,3,0,29,28,72,69
10,74.0,3.44,2.46,2,35,51,35,170.0,68.0,3.03,3.76,2,45,58,55,170.0,25,10,0,31,18,5,29,37,72,71
6,70.0,1.79,2.93,4,45,63,63,170.0,71.0,2.89,2.78,4,40,59,47,155.0,23,5,0,31,13,0,28,28,69,68
6,74.0,3.03,3.21,2,50,54,58,155.0,73.0,4.23,4.34,2,46,53,73,155.0,28,8,0,36,13,0,22,28,70,73
10,70.0,3.04,4.61,2,44,57,59,170.0,74.0,3.55,4.71,2,46,60,60,170.0,29,14,0,7,5,0,33,31,70,70
7,76.0,2.58,2.65,2,47,54,62,185.0,75.0,3.93,5.15,2,42,55,30,185.0,18,10,0,13,6,0,28,29,74,75
0,65.0,2.52,3.46,4,33,63,65,125.0,69.0,3.51,3.41,2,29,70,86,135.0,28,5,0,24,13,1,27,27,64,67
7,76.0,2.09,3.23,4,50,64,66,170.0,77.0,3.13,3.33,2,49,44,59,205.0,22,10,1,26,14,0,31,31,73,73
5,75.0,2.43,2.17,2,53,45,100,185.0,75.0,2.13,1.67,2,44,37,31,185.0,14,3,0,10,4,0,23,26,73,72
2,73.0,2.86,3.98,4,48,64,58,145.0,71.0,3.5,3.47,4,57,57,61,145.0,15,12,0,11,3,0,23,24,70,69
6,74.0,3.88,3.0,2,33,59,38,145.0,74.0,4.78,3.77,2,46,57,0,155.0,21,11,0,16,5,0,27,24,73,74
6,71.0,1.96,2.57,2,42,62,63,155.0,71.0,1.78,1.19,4,34,52,52,155.0,17,10,0,15,4,0,32,31,69,69
0,69.0,3.06,2.57,2,39,51,37,135.0,66.0,4.07,0.51,2,40,43,50,135.0,9,4,0,20,3,0,27,42,67,66
