weight_class,f1_reach,f1_sapm,f1_slpm,f1_stance,f1_sub_avg,f1_td_avg,f1_weight,f2_reach,f2_sapm,f2_slpm,f2_stance,f2_sub_avg,f2_td_avg,f2_weight,f1_wins,f1_losses,f1_draws,f2_wins,f2_losses,f2_draws,f1_age,f2_age,f1_height,f2_height,f1_win_rate,f2_win_rate
10,72.0,3.78,3.68,2,0.0,0.08,155.0,70.0,4.08,4.17,2,0.1,0.63,155.0,12,8,0,21,12,1,32,30,70,69,0.6,0.6176470588235294
11,66.0,8.41,7.56,2,0.0,0.0,135.0,67.0,4.0,6.65,2,0.0,0.38,135.0,10,7,1,17,4,0,32,29,69,65,0.5555555555555556,0.8095238095238095
5,73.0,2.77,3.12,2,0.0,0.45,205.0,74.0,6.77,5.46,2,0.5,0.0,205.0,19,5,0,17,9,0,33,31,73,73,0.7916666666666666,0.6538461538461539
0,71.0,3.82,1.33,2,2.2,0.93,135.0,72.0,2.47,3.43,2,0.1,1.05,135.0,12,3,0,15,13,1,25,33,67,73,0.8,0.5172413793103449
6,75.0,2.32,2.34,2,1.3,3.65,155.0,71.0,4.75,3.21,2,0.0,0.36,145.0,12,5,0,14,7,0,33,28,68,71,0.7058823529411765,0.6666666666666666
7,73.0,3.39,2.24,2,0.4,1.18,170.0,74.0,2.62,3.66,2,0.0,1.94,170.0,7,6,0,15,7,0,37,33,71,73,0.5384615384615384,0.6818181818181818
10,73.0,2.72,3.84,0,0.2,1.55,170.0,73.0,4.32,1.31,0,1.5,0.75,170.0,9,6,0,5,3,0,26,27,72,70,0.6,0.625
0,68.0,5.57,2.73,4,0.0,1.0,135.0,65.0,2.21,2.76,4,1.9,1.16,135.0,9,4,0,12,5,0,31,30,65,65,0.6923076923076923,0.7058823529411765
4,77.0,2.45,3.61,2,1.1,1.65,231.0,79.0,4.31,2.93,2,0.2,1.21,255.0,23,8,1,18,7,1,37,32,76,78,0.71875,0.6923076923076923
11,66.0,2.51,2.78,2,0.3,2.57,125.0,65.0,2.71,1.93,2,1.6,2.06,135.0,13,7,0,18,7,0,30,28,66,66,0.65,0.72
6,73.0,4.23,4.34,2,1.3,1.21,155.0,75.0,4.16,4.01,2,0.1,0.49,155.0,36,13,0,20,8,0,31,28,73,71,0.7346938775510204,0.7142857142857143
7,74.0,2.76,3.0,2,0.0,1.03,185.0,73.0,3.21,3.71,4,0.0,1.79,185.0,17,7,0,13,4,0,27,37,73,72,0.7083333333333334,0.7647058823529411
6,70.0,1.65,4.11,2,0.7,5.35,155.0,70.0,3.28,3.57,4,0.7,1.89,170.0,28,0,0,29,12,0,26,30,70,68,1.0,0.7073170731707317
10,74.0,3.14,3.08,2,0.8,0.89,170.0,70.0,3.42,3.73,2,0.3,0.71,170.0,18,11,0,28,15,0,33,31,75,69,0.6206896551724138,0.6511627906976745
6,74.0,2.94,4.33,2,0.4,1.7,170.0,74.0,2.57,2.57,2,1.1,3.08,155.0,35,13,0,31,19,0,30,31,71,72,0.7291666666666666,0.62
2,72.0,3.58,4.25,2,0.4,0.36,145.0,71.0,3.07,3.76,4,0.5,0.92,155.0,14,6,0,13,6,0,32,26,70,72,0.7,0.6842105263157895
7,73.0,2.78,2.27,2,1.6,1.05,185.0,74.0,4.46,4.56,2,0.0,0.74,185.0,9,3,0,14,4,0,27,33,73,74,0.75,0.7777777777777778
10,74.0,4.37,2.73,2,0.5,0.0,170.0,73.0,2.55,3.35,2,0.2,1.56,170.0,17,5,0,31,12,0,29,25,72,72,0.7727272727272727,0.7209302325581395
3,65.0,2.17,2.94,2,0.1,3.01,125.0,63.0,1.8,1.26,2,1.2,3.66,135.0,19,8,0,12,4,0,26,21,65,64,0.7037037037037037,0.75
2,72.0,3.35,2.02,2,2.4,1.71,145.0,70.0,1.7,2.88,2,0.4,3.38,145.0,18,4,0,13,2,0,29,23,71,68,0.8181818181818182,0.8666666666666667
4,79.0,2.29,2.63,2,0.0,0.52,260.0,79.0,3.29,1.52,5,0.0,0.91,255.0,22,7,0,7,2,0,29,33,75,80,0.7586206896551724,0.7777777777777778
5,76.0,3.84,3.41,2,1.0,2.0,205.0,84.0,2.03,4.31,2,0.5,1.9,205.0,30,7,0,25,1,0,35,27,74,76,0.8108108108108109,0.9615384615384616
5,78.0,1.83,3.25,2,0.6,2.43,205.0,79.0,1.33,2.85,2,0.6,2.99,205.0,22,6,0,13,3,0,30,30,74,74,0.7857142857142857,0.8125
7,74.0,2.9,2.93,2,0.8,1.45,185.0,77.0,2.43,4.18,4,1.1,0.67,205.0,21,13,0,16,5,0,33,30,72,75,0.6176470588235294,0.7619047619047619
6,71.0,2.89,2.78,4,2.0,1.77,155.0,75.0,5.21,3.99,2,0.6,0.14,155.0,31,13,0,15,6,0,31,27,68,70,0.7045454545454546,0.7142857142857143
2,74.0,3.86,4.08,2,0.2,2.44,145.0,69.0,4.45,6.66,2,0.4,0.24,145.0,20,6,0,21,5,0,24,23,71,71,0.7692307692307693,0.8076923076923077
3,65.0,2.52,3.46,4,0.6,1.53,125.0,66.0,2.3,3.53,4,1.4,4.28,135.0,28,5,0,16,9,1,30,28,64,67,0.8484848484848485,0.6153846153846154
6,68.0,5.6,5.56,2,0.0,0.2,155.0,70.0,3.52,3.81,4,0.8,1.23,155.0,14,6,1,35,14,0,36,36,68,67,0.6666666666666666,0.7142857142857143
11,64.0,4.28,4.47,2,0.0,0.37,135.0,73.0,4.43,4.83,0,1.9,1.27,135.0,11,4,1,3,3,0,31,28,65,71,0.6875,0.5
6,72.0,1.55,1.52,2,0.0,4.23,155.0,71.0,1.96,2.57,2,0.2,2.95,155.0,19,8,0,17,10,0,33,35,70,69,0.7037037037037037,0.6296296296296297
0,69.0,3.18,3.45,2,0.2,1.6,125.0,73.0,4.12,4.12,2,0.5,2.71,135.0,10,3,0,8,6,0,29,33,67,68,0.7692307692307693,0.5714285714285714
10,74.0,4.18,2.5,2,1.4,0.85,170.0,75.0,2.58,3.75,2,1.6,1.64,170.0,19,9,0,24,16,0,30,33,72,72,0.6785714285714286,0.6
7,73.0,2.73,2.19,2,0.3,0.4,185.0,72.0,2.74,3.53,2,0.1,0.27,170.0,13,5,0,18,5,0,35,28,71,71,0.7222222222222222,0.782608695652174
6,71.0,2.82,2.33,4,1.0,1.02,170.0,72.0,2.98,2.88,5,0.2,2.04,155.0,16,6,0,16,8,0,26,29,70,68,0.7272727272727273,0.6666666666666666
10,80.0,2.22,3.86,2,0.3,2.62,170.0,75.0,3.34,4.87,2,0.2,0.87,170.0,21,8,0,29,11,1,27,30,75,74,0.7241379310344828,0.7073170731707317
4,75.0,5.92,0.85,2,2.3,0.75,247.0,81.0,2.68,2.47,2,0.0,2.2,265.0,8,4,0,22,5,0,36,37,74,76,0.6666666666666666,0.8148148148148148
3,63.0,2.23,3.35,4,0.8,1.11,125.0,68.0,3.47,4.22,2,2.1,1.65,135.0,17,8,0,16,6,0,33,23,63,69,0.68,0.7272727272727273
7,76.0,2.48,3.1,2,0.5,2.55,185.0,77.0,3.13,3.33,2,1.2,2.2,205.0,21,9,1,26,14,0,32,34,72,73,0.6774193548387096,0.65
3,66.0,2.45,3.6,2,0.0,2.0,125.0,67.0,5.38,1.92,4,1.4,0.72,125.0,18,2,0,13,5,0,24,27,65,66,0.9,0.7222222222222222
10,73.0,1.98,2.02,2,1.2,2.89,155.0,75.0,2.75,2.47,4,0.8,0.75,185.0,12,3,0,23,7,0,31,30,71,72,0.8,0.7666666666666667
0,71.0,3.34,2.89,2,0.5,0.0,135.0,69.0,3.51,3.41,2,0.1,0.28,135.0,28,12,0,24,13,1,36,30,67,67,0.7,0.631578947368421
2,67.0,2.83,2.13,2,0.7,3.26,135.0,68.0,3.09,3.47,2,1.3,3.59,155.0,18,11,0,30,10,2,33,30,65,68,0.6206896551724138,0.7142857142857143
6,70.0,2.96,3.42,4,0.0,2.43,155.0,73.0,8.53,1.47,2,0.0,0.0,155.0,12,7,0,7,2,1,32,25,68,70,0.631578947368421,0.7
10,71.0,0.58,0.53,4,0.0,0.0,170.0,73.0,3.34,3.76,2,0.0,0.2,170.0,25,7,0,17,4,0,34,23,69,71,0.78125,0.8095238095238095
0,67.0,3.03,5.37,2,1.0,1.68,125.0,70.0,3.9,3.78,2,0.5,1.49,145.0,17,4,0,36,9,0,28,27,66,66,0.8095238095238095,0.8
5,74.0,2.7,2.44,2,0.3,1.52,185.0,72.0,2.75,4.25,2,0.5,1.95,235.0,32,15,0,22,2,0,44,35,71,71,0.6808510638297872,0.9166666666666666
10,74.0,4.16,3.57,4,0.0,0.71,170.0,71.0,2.83,2.47,2,0.4,2.04,170.0,28,14,0,31,15,0,32,29,71,69,0.6666666666666666,0.6739130434782609
0,68.0,3.16,4.07,2,0.6,1.01,135.0,68.0,3.27,3.37,2,0.1,1.46,135.0,11,7,0,21,11,2,33,31,68,67,0.6111111111111112,0.6176470588235294
6,73.0,4.02,4.83,2,0.6,1.06,170.0,72.0,2.55,2.92,2,0.8,3.49,155.0,26,8,0,21,11,1,28,30,74,68,0.7647058823529411,0.6363636363636364
6,70.0,2.47,3.09,4,0.5,1.08,155.0,75.0,2.09,2.28,4,1.2,3.55,170.0,24,7,0,16,4,0,36,27,69,73,0.7741935483870968,0.8
6,76.0,3.75,5.81,2,1.4,0.56,155.0,66.0,2.47,2.64,2,0.8,1.88,145.0,26,3,0,23,8,2,30,33,71,68,0.896551724137931,0.696969696969697
0,66.0,2.46,2.58,2,0.4,0.77,125.0,71.0,1.94,1.85,0,2.0,3.38,135.0,14,7,0,7,0,0,29,27,66,71,0.6666666666666666,1.0
6,73.0,3.27,2.35,2,0.4,0.64,155.0,70.0,4.44,4.06,2,0.2,0.64,155.0,11,5,0,14,6,1,29,27,70,70,0.6875,0.6666666666666666
6,75.0,2.41,3.94,2,0.2,0.5,155.0,72.0,2.55,3.29,2,0.4,4.0,155.0,16,9,0,12,2,0,34,32,73,70,0.64,0.8571428571428571
2,67.0,3.55,2.46,2,0.9,1.45,145.0,70.0,3.33,1.87,4,0.5,0.0,135.0,15,8,0,8,2,0,28,25,68,69,0.6521739130434783,0.8
10,72.0,4.45,3.25,2,0.7,2.53,155.0,71.0,3.55,4.9,2,0.0,1.24,170.0,8,2,0,17,5,0,26,26,69,72,0.8,0.7727272727272727
7,76.0,1.21,3.75,2,1.1,1.59,185.0,72.0,2.26,3.12,2,0.6,3.17,185.0,42,6,2,14,6,0,29,36,74,72,0.84,0.7
7,78.0,1.64,2.22,2,0.6,1.79,205.0,76.0,2.58,2.65,2,1.2,3.55,185.0,23,10,0,18,10,0,33,31,75,74,0.696969696969697,0.6428571428571429
7,76.0,3.62,4.34,2,0.5,1.37,170.0,77.0,3.87,4.43,2,0.4,0.63,185.0,20,3,0,8,3,0,23,26,73,78,0.8695652173913043,0.7272727272727273
2,69.0,2.31,1.91,2,0.5,2.97,145.0,74.0,3.65,1.12,2,2.2,2.92,145.0,21,8,1,8,2,0,32,25,69,73,0.7,0.8
6,66.0,3.61,2.65,4,0.0,0.86,155.0,70.0,4.14,4.44,4,0.1,0.96,155.0,14,5,0,21,9,0,30,26,66,68,0.7368421052631579,0.7
7,77.0,1.81,2.84,4,0.1,1.39,185.0,79.0,3.02,2.38,2,1.0,2.87,185.0,21,4,0,14,5,0,25,32,73,77,0.84,0.7368421052631579
0,71.0,2.79,2.72,4,0.8,1.44,135.0,66.0,2.07,3.47,2,1.0,0.81,125.0,35,10,0,14,11,1,34,32,69,66,0.7777777777777778,0.5384615384615384
10,73.0,2.22,1.67,2,0.0,1.0,170.0,75.0,2.89,2.17,4,0.6,1.76,170.0,11,2,0,17,6,1,25,27,72,72,0.8461538461538461,0.7083333333333334
2,71.0,3.19,4.11,2,0.3,1.85,145.0,69.0,2.23,2.24,2,0.0,1.44,145.0,12,8,1,9,6,0,31,25,68,68,0.5714285714285714,0.6
4,77.0,2.54,1.58,2,0.0,3.29,240.0,78.0,1.47,4.02,2,0.0,0.33,242.0,10,4,0,14,1,0,24,28,75,75,0.7142857142857143,0.9333333333333333
4,80.0,3.69,4.95,2,0.0,2.2,240.0,75.0,4.31,5.29,2,0.6,0.44,205.0,19,3,0,22,9,0,32,34,76,73,0.8636363636363636,0.7096774193548387
4,77.0,2.95,2.98,2,0.2,0.95,185.0,79.0,1.98,1.91,2,0.9,3.7,185.0,13,7,0,11,4,0,35,24,73,74,0.65,0.7333333333333333
7,72.0,3.69,3.01,2,1.0,1.39,170.0,75.0,2.89,1.61,4,0.7,0.35,185.0,14,4,0,17,4,0,23,25,71,72,0.7777777777777778,0.8095238095238095
10,74.0,2.44,1.79,4,0.2,1.56,155.0,72.0,2.01,1.82,4,1.0,2.49,170.0,24,9,1,28,9,0,30,37,75,73,0.7058823529411765,0.7567567567567568
2,71.0,2.97,3.76,2,0.0,0.59,145.0,70.0,3.14,2.04,2,0.8,0.59,145.0,18,6,0,15,7,0,28,30,68,67,0.75,0.6818181818181818
6,71.0,5.61,3.5,2,0.3,0.44,155.0,70.0,3.05,4.4,2,0.2,0.67,155.0,12,9,0,20,2,0,34,30,67,69,0.5714285714285714,0.9090909090909091
6,73.0,2.97,3.67,2,0.2,1.62,155.0,70.0,3.89,2.79,2,0.0,0.89,145.0,11,2,0,8,2,0,28,31,71,68,0.8461538461538461,0.8
10,73.0,1.99,1.71,2,1.2,1.42,170.0,71.0,4.1,2.23,2,0.0,0.75,170.0,15,8,0,15,5,1,33,32,71,71,0.6521739130434783,0.7142857142857143
2,74.0,2.91,4.65,2,0.0,0.0,145.0,68.0,2.98,3.37,2,0.0,1.45,145.0,19,4,0,6,3,0,30,28,72,68,0.8260869565217391,0.6666666666666666
7,71.0,2.87,1.69,2,0.0,0.0,170.0,73.0,3.98,3.79,2,0.7,2.13,185.0,3,3,0,5,3,0,27,30,72,71,0.5,0.625
4,75.0,2.61,3.55,2,0.8,0.78,253.0,72.0,1.83,1.17,2,0.0,0.0,185.0,16,7,1,7,4,0,29,30,73,74,0.6666666666666666,0.6363636363636364
0,70.0,4.27,3.23,4,0.0,3.66,135.0,65.0,6.17,5.29,2,1.1,0.92,135.0,9,3,0,18,4,0,27,28,70,66,0.75,0.8181818181818182
6,70.0,1.79,2.93,4,0.8,2.4,170.0,73.0,2.16,1.98,2,0.1,3.95,155.0,23,5,0,24,4,0,31,28,69,68,0.8214285714285714,0.8571428571428571
6,69.0,4.09,3.68,2,0.0,0.74,155.0,72.0,2.91,2.75,4,0.9,1.62,170.0,22,16,0,31,12,0,30,33,68,70,0.5789473684210527,0.7209302325581395
3,66.0,3.55,3.28,2,0.0,0.8,135.0,66.0,2.55,2.57,2,1.1,0.62,125.0,21,11,0,19,7,0,30,30,63,66,0.65625,0.7307692307692307
6,71.0,1.56,1.28,4,2.8,2.36,155.0,70.0,3.28,3.57,4,0.7,1.89,170.0,19,5,0,29,12,0,33,30,68,68,0.7916666666666666,0.7073170731707317
6,71.0,3.17,3.98,2,0.4,2.55,155.0,73.0,2.34,2.91,4,0.7,0.76,155.0,15,5,0,42,22,1,27,38,69,69,0.75,0.6461538461538462
0,68.0,2.09,3.16,2,0.2,3.16,135.0,68.0,3.61,2.53,2,0.8,2.57,135.0,17,6,0,21,10,0,25,30,68,68,0.7391304347826086,0.6774193548387096
0,69.0,2.91,3.88,2,0.4,0.85,125.0,74.0,1.62,1.43,2,1.4,1.06,145.0,18,5,0,21,11,0,21,33,66,69,0.782608695652174,0.65625
10,75.0,5.84,4.01,2,0.0,1.04,170.0,73.0,2.7,3.68,4,0.0,1.5,170.0,24,12,0,7,2,0,35,26,72,71,0.6666666666666666,0.7777777777777778
3,66.0,3.41,3.37,2,0.7,2.61,135.0,67.0,3.77,2.73,2,0.0,3.0,125.0,15,12,0,18,7,0,32,29,65,66,0.5555555555555556,0.72
6,71.0,4.01,3.44,5,0.0,0.65,155.0,73.0,3.74,3.0,2,1.0,0.42,155.0,9,3,0,10,5,0,28,30,71,71,0.75,0.6666666666666666
5,76.0,3.35,4.26,2,0.1,4.49,205.0,79.0,3.32,2.12,4,0.9,0.0,185.0,10,7,0,7,2,0,34,31,74,75,0.5882352941176471,0.7777777777777778
3,65.0,3.09,2.85,2,0.3,2.51,125.0,66.0,1.66,3.43,2,0.5,3.35,125.0,14,5,0,27,3,1,29,28,64,63,0.7368421052631579,0.8709677419354839
10,76.0,2.8,3.75,2,0.4,1.77,170.0,74.0,2.58,2.5,2,0.5,1.21,170.0,18,4,0,19,4,1,25,32,72,69,0.8181818181818182,0.7916666666666666
5,73.0,3.62,2.71,2,0.1,0.6,205.0,74.0,1.39,2.82,2,0.4,3.37,205.0,12,7,0,23,5,0,34,31,73,74,0.631578947368421,0.8214285714285714
4,77.0,2.69,3.55,2,0.3,0.52,240.0,78.0,2.22,2.92,2,0.4,2.32,245.0,28,19,0,11,5,0,35,31,75,76,0.5957446808510638,0.6875
5,73.0,2.77,3.12,2,0.0,0.45,205.0,80.0,2.86,2.59,4,0.6,1.34,205.0,19,5,0,24,13,0,33,31,73,75,0.7916666666666666,0.6486486486486487
10,71.0,3.92,1.87,2,0.3,1.59,170.0,73.0,3.1,2.23,2,0.7,0.36,185.0,18,7,2,10,6,0,33,32,70,69,0.6666666666666666,0.625
11,65.0,3.07,2.6,2,0.2,0.75,135.0,68.0,5.4,4.51,2,0.3,0.77,115.0,5,4,0,8,6,0,28,31,66,67,0.5555555555555556,0.5714285714285714
0,68.0,2.93,3.06,2,0.1,1.94,135.0,70.0,4.28,3.51,4,0.0,0.75,135.0,20,11,0,13,5,0,35,30,67,66,0.6451612903225806,0.7222222222222222
6,75.0,1.59,2.47,2,0.2,1.54,155.0,71.0,2.07,2.72,5,0.5,0.49,155.0,23,14,1,18,10,0,30,31,71,69,0.6052631578947368,0.6428571428571429
0,67.0,1.99,1.97,2,0.2,2.4,135.0,71.0,4.32,2.28,2,1.6,2.51,135.0,11,3,0,9,4,0,24,31,65,69,0.7857142857142857,0.6923076923076923
6,74.0,1.75,1.4,2,0.8,0.0,155.0,71.0,2.94,2.5,2,0.0,2.33,155.0,11,4,0,12,4,0,25,29,73,71,0.7333333333333333,0.75
7,74.0,2.32,2.71,2,0.8,1.87,185.0,75.0,2.99,4.04,2,0.2,2.75,185.0,38,19,2,18,9,0,35,33,72,74,0.6440677966101694,0.6666666666666666
4,81.0,2.68,2.47,2,0.0,2.2,265.0,75.0,1.52,2.08,2,0.1,1.83,265.0,22,5,0,14,3,0,37,28,76,74,0.8148148148148148,0.8235294117647058
2,74.0,3.03,3.21,2,2.8,2.77,155.0,70.0,2.12,2.42,2,0.6,2.55,145.0,28,8,0,27,9,2,25,31,70,71,0.7777777777777778,0.7105263157894737
10,74.0,4.13,3.2,2,0.5,0.96,170.0,73.0,3.7,4.77,2,0.0,0.36,185.0,6,4,0,21,5,0,25,24,73,72,0.6,0.8076923076923077
6,73.0,2.02,3.07,2,0.8,1.99,170.0,70.0,3.83,1.01,2,0.8,0.85,145.0,15,4,0,9,2,0,20,26,71,67,0.7894736842105263,0.8181818181818182
3,65.0,2.15,2.71,2,0.0,1.94,125.0,69.0,4.09,3.69,2,1.0,3.0,125.0,4,2,0,10,5,0,24,31,64,66,0.6666666666666666,0.6666666666666666
10,73.0,3.39,2.24,2,0.4,1.18,170.0,73.0,4.32,1.31,0,1.5,0.75,170.0,7,6,0,5,3,0,37,27,71,70,0.5384615384615384,0.625
10,75.0,5.5,1.29,2,1.3,2.66,155.0,80.0,2.22,3.86,2,0.3,2.62,170.0,8,3,1,21,8,0,23,27,67,75,0.6666666666666666,0.7241379310344828
2,75.0,4.72,4.73,5,0.4,0.4,155.0,64.0,7.36,0.11,2,12.1,0.0,135.0,20,8,0,9,3,0,24,28,72,65,0.7142857142857143,0.75
5,74.0,6.77,5.46,2,0.5,0.0,205.0,76.0,5.34,4.26,2,0.0,0.53,205.0,17,9,0,17,11,0,31,29,73,75,0.6538461538461539,0.6071428571428571
2,70.0,3.65,4.59,2,0.5,1.06,145.0,71.0,2.98,3.09,2,0.4,1.18,145.0,26,11,0,28,17,0,31,28,68,69,0.7027027027027027,0.6222222222222222
10,75.0,3.8,3.56,2,0.2,1.16,170.0,71.0,3.01,3.75,4,0.1,0.8,185.0,13,5,0,16,5,0,28,23,72,69,0.7222222222222222,0.7619047619047619
7,78.0,2.44,1.9,4,0.5,2.69,185.0,76.0,3.01,2.39,2,0.0,0.53,170.0,14,8,0,9,4,0,29,28,73,73,0.6363636363636364,0.6923076923076923
2,69.0,3.31,2.08,2,0.5,2.5,155.0,71.0,2.66,2.88,2,1.0,1.63,145.0,23,6,1,19,8,0,30,32,68,68,0.7666666666666667,0.7037037037037037
7,77.0,3.44,3.36,2,0.0,1.02,205.0,77.0,3.92,1.36,2,0.5,3.07,185.0,11,6,0,9,3,0,28,27,74,75,0.6470588235294118,0.75
6,71.0,3.86,2.39,5,0.2,0.0,170.0,72.0,3.45,1.62,2,1.1,3.17,155.0,9,5,0,15,2,0,26,29,70,69,0.6428571428571429,0.8823529411764706
6,74.0,3.1,5.19,2,0.9,0.57,155.0,71.0,2.3,1.64,2,1.4,4.09,155.0,16,2,0,6,4,0,29,27,69,72,0.8888888888888888,0.6
0,71.0,1.75,4.53,2,0.0,1.83,135.0,71.0,2.54,2.47,2,0.4,1.85,135.0,19,13,1,12,6,0,31,27,70,70,0.5757575757575758,0.6666666666666666
7,73.0,4.41,4.67,2,0.0,1.99,185.0,78.0,5.32,3.51,2,0.0,0.0,185.0,9,2,1,8,3,0,31,23,72,75,0.75,0.7272727272727273
3,69.0,2.55,1.27,2,0.0,0.0,125.0,63.0,1.8,1.26,2,1.2,3.66,135.0,13,9,0,12,4,0,31,21,68,64,0.5909090909090909,0.75
4,80.0,3.61,3.53,2,2.4,2.69,240.0,76.0,3.02,3.91,2,0.0,2.62,260.0,57,13,1,15,9,0,37,34,74,77,0.8028169014084507,0.625
7,74.0,1.57,2.59,4,0.4,1.21,185.0,78.0,3.25,3.14,2,1.0,3.82,205.0,24,8,0,14,5,0,36,30,73,74,0.75,0.7368421052631579
11,68.0,4.14,4.17,2,4.8,6.26,135.0,68.0,4.18,4.27,2,0.8,0.74,125.0,12,2,0,19,10,0,27,30,67,66,0.8571428571428571,0.6551724137931034
7,76.0,2.19,4.44,2,0.1,0.83,205.0,79.0,3.57,3.31,2,0.2,0.75,185.0,21,7,0,16,9,0,30,30,74,72,0.75,0.64
0,70.0,1.68,1.75,2,0.8,2.11,135.0,71.0,3.64,3.97,4,0.0,0.56,135.0,15,8,0,7,5,0,28,29,67,64,0.6521739130434783,0.5833333333333334
0,73.0,2.86,3.98,4,0.8,0.53,145.0,67.0,2.59,2.65,2,0.8,1.54,135.0,15,12,0,35,11,0,26,35,70,66,0.5555555555555556,0.7608695652173914
10,74.0,3.02,3.72,2,0.8,1.37,170.0,78.0,2.63,1.93,2,0.9,2.0,185.0,15,5,0,21,8,0,30,32,70,74,0.75,0.7241379310344828
7,76.0,2.96,3.57,2,0.5,0.27,185.0,69.0,2.27,1.18,2,0.3,3.0,185.0,24,13,0,14,2,0,28,27,74,69,0.6486486486486487,0.875
0,71.0,3.89,5.11,2,0.8,1.25,135.0,72.0,2.47,3.43,2,0.1,1.05,135.0,17,4,0,15,13,1,27,33,68,73,0.8095238095238095,0.5172413793103449
7,74.0,4.4,3.27,2,0.0,0.0,185.0,74.0,4.46,4.56,2,0.0,0.74,185.0,3,2,0,14,4,0,28,33,72,74,0.6,0.7777777777777778
7,77.0,3.76,2.27,4,0.4,0.79,185.0,73.0,7.01,0.63,2,0.0,2.82,185.0,9,5,1,8,3,0,33,29,71,72,0.6,0.7272727272727273
2,70.0,3.2,2.76,2,0.5,1.19,155.0,68.0,2.39,3.6,2,0.3,2.36,145.0,16,14,2,22,7,1,36,33,69,66,0.5,0.7333333333333333
5,79.0,2.18,4.45,2,0.0,4.98,205.0,76.0,6.82,7.73,0,0.0,0.0,205.0,14,4,0,7,4,0,25,28,75,77,0.7777777777777778,0.6363636363636364
7,75.0,2.96,2.84,2,0.8,1.66,170.0,76.0,2.57,2.03,2,0.0,1.93,185.0,17,7,0,8,4,0,25,31,74,72,0.7083333333333334,0.6666666666666666
4,79.0,2.29,2.63,2,0.0,0.52,260.0,77.0,2.92,4.13,2,0.7,0.67,205.0,22,7,0,6,4,0,29,28,75,75,0.7586206896551724,0.6
3,66.0,2.16,3.56,4,0.5,3.42,125.0,65.0,2.17,2.94,2,0.1,3.01,125.0,11,5,0,19,8,0,22,26,67,65,0.6875,0.7037037037037037
6,77.0,3.18,3.9,2,0.9,3.23,170.0,72.0,2.73,3.09,4,0.3,0.67,155.0,18,5,0,19,8,0,22,29,69,70,0.782608695652174,0.7037037037037037
0,67.0,3.08,1.6,2,0.9,0.47,135.0,69.0,3.17,2.08,2,1.2,2.38,135.0,17,3,1,13,6,0,28,31,67,67,0.8095238095238095,0.6842105263157895
6,72.0,2.14,1.8,4,0.4,0.83,155.0,72.0,7.17,4.91,2,0.0,0.0,145.0,28,9,0,11,4,0,32,25,70,69,0.7567567567567568,0.7333333333333333
5,79.0,1.6,2.42,4,2.5,0.0,205.0,71.0,2.83,2.03,0,1.5,3.0,185.0,15,6,0,5,3,0,30,26,76,71,0.7142857142857143,0.625
1,67.0,3.17,2.04,0,1.1,0.91,135.0,68.0,3.33,1.33,2,0.0,1.5,135.0,6,6,0,5,4,0,26,24,67,69,0.5,0.5555555555555556
5,73.0,4.81,3.58,2,0.0,1.76,205.0,78.0,0.0,0.0,2,21.9,7.32,205.0,5,1,0,6,0,0,29,33,72,75,0.8333333333333334,1.0
6,73.0,4.23,4.34,2,1.3,1.21,155.0,71.0,2.89,2.78,4,2.0,1.77,155.0,36,13,0,31,13,0,31,31,73,68,0.7346938775510204,0.7045454545454546
6,70.0,3.54,5.35,4,1.0,1.83,155.0,75.0,4.16,4.01,2,0.1,0.49,155.0,18,8,1,20,8,0,33,28,70,71,0.6666666666666666,0.7142857142857143
10,71.0,2.17,3.8,4,0.9,2.53,170.0,70.0,4.38,4.55,2,0.4,2.12,155.0,19,9,0,12,3,0,30,25,69,70,0.6785714285714286,0.8
6,70.0,2.96,3.42,4,0.0,2.43,155.0,72.0,3.93,3.39,2,1.8,0.0,155.0,12,7,0,11,5,0,32,29,68,70,0.631578947368421,0.6875
3,67.0,4.27,5.36,2,0.6,0.56,135.0,65.0,5.72,3.81,2,0.0,4.21,125.0,31,9,0,9,4,0,24,28,63,65,0.775,0.6923076923076923
2,71.0,3.07,3.76,4,0.5,0.92,155.0,72.0,4.14,2.87,4,0.5,0.0,145.0,13,6,0,16,3,0,26,26,72,72,0.6842105263157895,0.8421052631578947
6,71.0,2.51,1.95,4,0.8,4.08,155.0,74.0,2.57,2.57,2,1.1,3.08,155.0,40,14,0,31,19,0,31,31,70,72,0.7407407407407407,0.62
11,73.0,4.43,4.83,0,1.9,1.27,135.0,66.0,8.41,7.56,2,0.0,0.0,135.0,3,3,0,10,7,1,28,32,71,69,0.5,0.5555555555555556
0,71.0,1.95,4.85,2,0.8,1.91,135.0,67.0,3.2,3.05,2,0.0,0.22,135.0,18,3,0,8,4,0,25,32,67,66,0.8571428571428571,0.6666666666666666
6,72.0,1.14,0.88,2,1.6,2.2,135.0,69.0,1.6,1.64,2,0.3,0.0,155.0,15,3,0,10,5,1,35,29,68,68,0.8333333333333334,0.625
14,63.0,4.38,3.17,2,0.8,3.34,115.0,62.0,4.67,1.93,2,0.0,0.0,115.0,17,4,0,5,1,0,26,26,64,62,0.8095238095238095,0.8333333333333334
2,68.0,3.38,2.94,2,0.6,3.21,145.0,74.0,4.43,5.27,4,0.0,0.75,155.0,24,11,0,21,4,0,27,26,67,69,0.6857142857142857,0.84
