weight_class,f1_reach,f1_stance,f1_weight,f2_reach,f2_stance,f2_weight,f1_wins,f1_losses,f1_draws,f2_wins,f2_losses,f2_draws,f1_age,f2_age,f1_height,f2_height,slpm_diff,sapm_diff,stk_atk_diff,stk_def_diff,stk_acc_diff,td_acc_diff,td_def_diff
14,64.0,2,115.0,65.0,2,115.0,13,5,0,14,8,0,33,34,63,64,1.8800000000000003,0.6900000000000004,3,7,3,-16,7
6,70.0,4,155.0,70.0,4,155.0,18,8,1,12,5,0,37,29,70,69,2.8699999999999997,0.5699999999999998,-12,6,-12,0,10
13,67.0,2,125.0,64.0,2,125.0,6,4,0,7,8,0,31,29,68,66,0.3799999999999999,-1.2700000000000005,-7,0,-7,-15,4
5,82.0,4,205.0,75.0,2,205.0,10,3,0,10,4,0,30,28,76,72,1.0999999999999996,0.56,-2,1,-2,-39,-42
10,74.0,2,170.0,74.0,4,185.0,19,4,1,18,2,1,36,26,69,72,0.08999999999999986,-0.44999999999999973,3,-2,3,0,10
14,64.0,2,115.0,62.0,2,115.0,13,5,0,20,7,0,33,27,63,61,-0.9799999999999995,0.2999999999999998,-12,6,-12,-44,7
2,73.0,2,145.0,72.0,2,135.0,18,1,0,10,8,0,27,28,73,70,0.23999999999999932,-1.33,13,4,13,11,21
0,66.0,2,135.0,68.0,2,135.0,21,11,0,22,4,0,34,29,63,64,-0.8199999999999998,-0.33000000000000007,0,0,0,5,-14
10,73.0,2,170.0,76.0,2,170.0,10,1,0,14,3,0,33,29,70,72,1.5299999999999998,-0.2599999999999998,12,8,12,10,-8
14,63.0,0,115.0,66.0,0,115.0,16,6,0,9,0,0,31,28,61,65,-2.6,1.41,-25,5,-25,-26,-52
0,71.0,2,135.0,64.0,2,135.0,18,3,0,18,2,1,29,29,67,66,0.5999999999999996,-1.11,1,2,1,-19,-35
10,73.0,2,170.0,75.0,4,170.0,22,8,0,13,2,0,29,28,70,71,0.6399999999999997,3.57,-3,-13,-3,-5,-20
7,74.0,2,185.0,73.0,2,185.0,11,4,0,10,6,0,28,35,72,70,-0.9199999999999999,0.33999999999999986,-13,-4,-13,-6,8
10,76.0,2,170.0,72.0,4,170.0,14,9,0,31,12,0,28,37,74,70,-1.52,0.36999999999999966,2,-18,2,-25,3
6,71.0,4,155.0,71.0,4,155.0,31,13,0,13,6,0,35,30,68,72,-0.98,-0.17999999999999972,-2,-1,-2,14,-24
11,67.0,2,125.0,68.0,2,135.0,8,5,0,12,5,0,24,30,68,69,-1.6000000000000005,-1.8399999999999999,0,-11,0,-38,-29
3,62.0,5,125.0,66.0,2,125.0,14,2,0,8,2,0,25,32,63,66,1.1600000000000001,-0.1200000000000001,6,16,6,-5,19
4,72.0,2,265.0,80.0,2,240.0,13,14,1,57,13,1,44,41,70,74,-0.7199999999999998,-0.71,-8,2,-8,16,44
5,78.0,2,205.0,77.0,2,205.0,25,8,0,26,7,0,35,26,74,75,-1.4200000000000004,0.3099999999999996,-8,9,-8,14,13
4,77.0,2,240.0,76.0,2,235.0,28,19,0,20,5,0,39,37,75,75,1.0999999999999996,0.23999999999999977,0,1,0,12,32
10,70.0,2,170.0,70.0,2,170.0,20,1,0,28,15,0,34,35,68,69,-0.10999999999999988,-1.02,1,3,1,-27,23
7,76.0,2,185.0,76.0,2,185.0,18,10,0,14,2,0,35,25,74,72,-2.15,2.18,-22,-24,-22,-46,29
0,67.0,5,135.0,69.0,2,135.0,14,1,0,9,4,0,25,25,67,66,0.5500000000000007,-4.48,10,15,10,28,-13
6,75.0,2,155.0,73.0,2,155.0,23,14,1,24,4,0,34,32,71,68,0.4900000000000002,-0.5700000000000001,8,-1,8,-4,1
6,73.0,2,155.0,73.0,4,155.0,27,6,0,23,8,0,30,29,69,70,-0.7200000000000002,0.52,-7,-5,-7,13,13
5,74.0,2,205.0,75.0,2,205.0,13,4,0,12,1,0,30,26,75,75,-0.9299999999999997,1.77,-17,-16,-17,-33,-85
7,79.0,2,205.0,74.0,2,185.0,10,0,0,9,1,0,30,30,74,69,3.27,-3.4999999999999996,39,17,39,42,75
10,75.0,4,170.0,76.0,4,170.0,12,3,0,18,4,0,26,31,72,70,-0.9099999999999999,0.6699999999999999,-6,-13,-6,-2,-47
0,68.0,2,135.0,71.0,2,135.0,9,4,0,17,9,0,27,32,66,68,-0.2699999999999996,-3.87,5,5,5,21,36
5,75.0,4,205.0,76.0,2,205.0,13,4,0,21,7,0,31,34,73,74,-1.3800000000000003,1.9600000000000004,-2,-5,-2,0,8
10,76.0,2,170.0,75.0,4,170.0,19,8,1,11,3,0,30,25,71,71,-1.27,-1.87,13,-15,13,-5,61
5,75.0,4,205.0,75.0,4,205.0,33,13,0,23,9,0,32,42,74,74,0.6599999999999997,0.9300000000000002,10,-5,10,-28,20
0,75.0,4,135.0,70.0,2,145.0,15,6,0,36,9,0,30,31,68,66,-0.45999999999999996,-0.06999999999999984,3,-3,3,9,-30
14,65.0,2,115.0,63.0,2,115.0,12,0,2,10,8,1,31,33,66,64,2.59,0.45999999999999996,9,-8,9,6,13
6,74.0,2,155.0,71.0,2,155.0,28,8,0,17,8,0,29,28,70,70,0.16000000000000014,0.2999999999999998,10,5,10,0,8
6,70.0,4,155.0,70.0,4,155.0,18,8,1,24,7,0,37,40,70,69,2.26,1.0699999999999998,-5,1,-5,-12,19
5,79.0,2,205.0,74.0,2,243.0,17,5,0,10,5,0,27,25,77,74,1.4499999999999997,0.31999999999999984,0,5,0,-3,10
4,78.0,2,250.0,77.0,2,265.0,11,6,0,14,1,1,29,27,76,75,0.2999999999999998,1.9899999999999998,-3,-6,-3,-50,-11
10,72.0,2,170.0,77.0,2,170.0,14,7,1,22,13,2,36,35,72,74,-0.81,0.1499999999999999,-8,8,-8,-2,9
13,63.0,0,125.0,66.0,2,135.0,7,4,0,6,0,0,23,27,65,66,-0.06000000000000005,0.5099999999999998,16,16,16,47,-66
7,78.0,2,185.0,71.0,4,185.0,28,9,0,34,10,1,37,40,73,69,-0.8900000000000001,-0.3599999999999999,-6,-1,-6,-21,-47
10,68.0,2,170.0,73.0,2,170.0,8,1,0,21,6,0,22,32,68,71,-3.55,-0.6599999999999997,-16,-8,-16,-14,-48
14,63.0,2,115.0,63.0,0,115.0,13,2,0,5,5,0,27,40,63,63,-1.1800000000000002,-1.6499999999999995,-17,12,-17,9,-28
6,74.0,4,155.0,70.0,2,155.0,21,4,0,28,0,0,30,30,69,70,1.1599999999999993,2.78,-1,-12,-1,15,-14
6,76.0,2,155.0,72.0,2,170.0,26,3,0,22,9,0,34,31,71,70,2.8399999999999994,0.27,-1,10,-1,-12,17
5,80.0,4,205.0,77.0,4,205.0,24,13,0,12,0,0,35,29,75,76,-2.4400000000000004,0.6199999999999997,-6,-13,-6,24,-19
4,79.0,2,260.0,80.0,2,250.0,22,7,0,31,7,0,33,30,75,79,-2.7300000000000004,-0.18999999999999995,-11,-14,-11,-50,-23
14,65.0,2,115.0,62.0,2,115.0,14,8,0,17,7,0,34,32,64,63,0.33999999999999986,1.0099999999999998,-17,2,-17,-20,19
3,67.0,2,125.0,69.0,2,125.0,23,6,0,18,5,0,33,25,65,66,-2.5,-0.6800000000000002,1,0,1,-1,19
10,77.0,4,155.0,75.0,2,170.0,8,5,0,17,7,1,23,27,75,71,0.4800000000000004,-0.6499999999999995,-8,-3,-8,50,7
11,66.0,2,135.0,70.0,2,135.0,9,1,0,19,8,0,23,37,66,67,4.06,0.8200000000000003,13,8,13,45,33
6,74.0,4,155.0,69.0,2,155.0,15,2,0,13,3,0,35,35,71,69,-2.4800000000000004,-0.8799999999999999,-7,-10,-7,-18,2
11,68.0,2,135.0,65.0,2,135.0,12,5,0,10,4,0,29,36,66,67,1.8399999999999999,0.2200000000000002,-5,4,-5,20,-32
6,70.0,2,155.0,68.0,2,155.0,14,8,1,30,10,2,39,34,69,68,-1.5500000000000003,-0.44999999999999973,-18,17,-18,13,37
10,73.0,2,170.0,74.0,4,170.0,17,5,0,14,3,0,29,35,72,73,-0.18999999999999995,0.5900000000000001,-4,-4,-4,-19,6
5,75.0,2,205.0,76.0,2,205.0,16,4,0,32,14,0,29,30,74,76,1.98,-0.3500000000000001,-1,13,-1,-4,25
2,73.0,4,155.0,65.0,4,145.0,20,15,0,14,15,1,32,32,70,69,0.6999999999999997,-0.9000000000000004,-4,8,-4,20,26
5,76.0,2,205.0,77.0,2,205.0,10,7,0,15,5,0,38,31,74,75,0.08000000000000007,0.45999999999999996,-2,-7,-2,-16,-43
0,70.0,2,135.0,70.0,4,135.0,13,8,0,11,2,0,30,24,69,68,-0.6499999999999999,1.5099999999999998,-4,-12,-4,3,25
5,77.0,2,205.0,76.0,2,205.0,26,14,0,17,11,0,38,33,73,75,-0.9299999999999997,-2.21,7,-11,7,25,-24
10,75.0,2,170.0,72.0,2,170.0,20,9,0,15,6,0,34,31,71,69,3.0500000000000003,0.77,4,2,4,-31,-3
10,74.0,2,170.0,76.0,2,170.0,15,7,0,20,3,0,37,27,73,73,-0.6799999999999997,-1.0,16,2,16,19,-8
6,72.0,4,155.0,72.0,2,155.0,11,2,0,12,5,0,23,31,70,70,1.56,-2.4399999999999995,12,25,12,-55,-5
2,68.0,2,145.0,72.0,2,145.0,18,3,1,20,4,0,26,30,68,71,-2.5900000000000003,-3.8300000000000005,-10,-4,-10,17,-44
11,68.0,2,135.0,67.0,0,135.0,6,4,0,6,6,0,31,30,64,67,1.08,0.8700000000000001,1,11,1,-1,-9
6,72.0,2,155.0,72.0,4,155.0,6,3,0,9,3,1,28,28,68,72,-0.5800000000000001,3.41,-11,-23,-11,75,-36
4,75.0,2,245.0,75.0,2,249.0,9,1,0,6,3,0,32,26,73,75,-1.9399999999999995,-1.0499999999999998,-2,14,-2,25,13
6,73.0,2,155.0,70.0,4,155.0,16,5,0,23,9,0,26,28,72,70,-0.1499999999999999,0.46999999999999975,-6,5,-6,-46,-22
4,72.0,2,235.0,79.0,2,260.0,22,2,0,22,7,0,39,33,71,75,1.62,0.45999999999999996,3,12,3,19,24
7,78.0,2,205.0,72.0,2,185.0,14,5,0,26,8,0,34,39,74,73,0.6000000000000001,0.43999999999999995,-4,-11,-4,12,13
7,77.0,5,185.0,78.0,2,185.0,13,4,0,22,6,0,34,37,71,73,2.0600000000000005,0.9099999999999999,12,10,12,1,8
7,73.0,2,185.0,74.0,4,185.0,23,9,0,9,2,0,29,28,72,73,-0.52,1.74,-24,-7,-24,-57,-33
7,80.0,5,185.0,77.0,4,185.0,18,0,0,20,7,0,29,34,76,73,1.0699999999999998,-0.31000000000000005,5,12,5,-29,-15
2,71.0,2,145.0,72.0,2,145.0,20,6,0,14,7,0,26,31,70,70,1.3900000000000001,0.7000000000000002,-2,-8,-2,-4,27
13,67.0,0,135.0,69.0,0,125.0,5,4,0,23,17,0,33,36,64,67,1.4699999999999998,-1.8899999999999997,8,4,8,24,22
2,70.0,4,145.0,72.0,2,145.0,16,4,0,11,4,0,29,28,67,68,1.25,-0.77,-6,4,-6,30,40
10,74.0,2,170.0,77.0,2,170.0,21,5,0,22,13,2,33,35,72,74,2.0900000000000003,-0.1200000000000001,-1,16,-1,60,9
6,71.0,2,155.0,71.0,2,155.0,10,4,2,8,1,1,26,28,69,69,1.2200000000000002,1.2999999999999994,3,-6,3,2,-13
2,75.0,2,145.0,70.0,2,155.0,13,1,0,17,7,0,27,32,71,71,2.58,1.0599999999999996,8,16,8,64,45
4,81.0,2,250.0,75.0,2,253.0,10,2,0,16,7,1,26,33,77,73,-1.8699999999999999,-0.7399999999999998,-16,-6,-16,-27,22
2,71.0,2,145.0,72.0,2,145.0,13,2,0,15,5,0,26,31,71,67,0.08000000000000007,-0.6400000000000001,6,-3,6,-12,-12
10,71.0,2,170.0,73.0,2,155.0,13,6,0,36,13,0,27,35,70,73,-0.07000000000000028,0.2699999999999996,1,4,1,5,-3
11,71.0,2,135.0,67.0,2,135.0,9,4,0,10,8,0,34,30,69,67,-0.6699999999999999,-1.1800000000000002,2,0,2,-26,7
6,70.0,2,155.0,72.0,4,155.0,12,4,0,17,4,1,23,29,69,70,-0.9900000000000002,0.7199999999999998,-4,-3,-4,2,-12
14,65.0,5,125.0,62.0,2,115.0,8,0,0,10,3,0,20,26,65,61,3.5100000000000007,-1.0600000000000005,16,-5,16,-70,31
6,75.0,4,155.0,71.0,2,155.0,7,2,0,9,1,0,25,27,75,71,0.6800000000000002,0.6300000000000003,-8,-11,-8,-19,-33
14,69.0,4,115.0,64.0,5,115.0,7,5,0,4,5,0,31,27,67,63,-0.44999999999999973,0.3599999999999999,-2,-2,-2,0,38
2,72.0,2,145.0,73.0,2,145.0,18,4,0,14,5,0,33,28,71,70,-1.3900000000000001,0.20000000000000018,1,-13,1,-32,-33
6,70.0,2,155.0,72.0,2,155.0,10,3,0,7,2,0,32,33,66,69,1.0900000000000003,-0.9200000000000004,2,11,2,8,100
6,74.0,4,145.0,76.0,2,155.0,22,9,0,10,2,0,29,25,73,69,-2.7,1.3900000000000001,-11,-9,-11,60,-42
3,68.0,2,125.0,69.0,5,125.0,12,6,0,9,2,0,27,24,66,66,0.9899999999999998,0.15999999999999992,5,3,5,1,23
0,68.0,2,135.0,65.0,2,135.0,11,4,0,11,3,0,27,24,66,66,0.17000000000000037,-1.2200000000000002,0,10,0,54,9
10,73.0,2,170.0,80.0,2,170.0,28,3,0,21,8,0,32,31,72,75,0.4099999999999997,1.7999999999999994,-7,8,-7,-2,0
2,71.0,2,145.0,71.0,2,145.0,25,8,0,19,8,0,34,36,70,68,0.3900000000000001,0.13999999999999968,-9,-6,-9,3,11
5,82.0,2,205.0,76.0,4,205.0,17,4,0,9,4,0,26,28,78,73,2.16,1.1699999999999995,29,-14,29,100,34
7,78.0,4,185.0,72.0,2,185.0,14,8,0,13,3,0,33,30,73,71,-1.48,-0.41999999999999993,-8,-6,-8,34,22
0,70.0,5,135.0,68.0,4,135.0,15,5,1,8,5,0,26,39,68,66,0.6300000000000003,1.8699999999999999,-5,2,-5,-12,-7
14,67.0,2,115.0,64.0,2,115.0,8,2,0,8,1,1,30,31,68,64,-0.4700000000000002,-0.77,15,-8,15,57,19
10,67.0,2,170.0,75.0,2,170.0,26,3,0,14,3,0,37,32,66,72,0.21999999999999975,1.1400000000000001,-23,5,-23,-34,-30
3,71.0,4,125.0,67.0,2,125.0,21,6,2,21,4,0,29,28,70,65,-2.24,-0.9700000000000002,-5,-6,-5,12,-19
2,72.0,2,145.0,71.0,4,145.0,16,6,0,14,7,0,27,24,72,71,2.2999999999999994,1.5899999999999999,0,21,0,-28,-5
10,72.0,2,170.0,71.0,2,170.0,4,4,0,9,2,0,30,25,71,73,-0.7000000000000002,0.8600000000000003,7,2,7,75,-50
6,70.0,0,155.0,73.0,2,155.0,16,5,1,9,4,0,22,30,70,72,0.3500000000000001,0.7000000000000002,-3,1,-3,100,100
2,70.0,2,135.0,70.0,2,145.0,20,8,0,12,3,0,33,31,65,68,-1.0999999999999996,2.4300000000000006,-17,-4,-17,-21,5
4,83.0,2,250.0,80.0,2,265.0,14,3,0,12,2,0,32,27,76,76,-1.54,0.07000000000000006,-14,-7,-14,-60,46
4,84.0,4,257.0,80.0,2,265.0,14,1,0,45,18,0,26,38,75,76,3.01,2.44,-10,-15,-10,-53,-23
0,67.0,2,135.0,70.0,2,135.0,15,4,1,9,4,0,21,28,68,67,-1.2999999999999998,-1.0199999999999996,-1,6,-1,100,11
10,75.0,2,170.0,71.0,2,170.0,17,5,0,17,5,0,28,30,72,72,-1.5200000000000005,0.7700000000000005,-2,-5,-2,-14,-3
10,72.0,2,170.0,71.0,2,170.0,17,5,0,15,5,0,28,28,71,72,0.29000000000000004,-1.2600000000000002,-6,5,-6,0,-19
13,67.0,2,125.0,66.0,2,125.0,5,3,0,10,3,0,27,22,65,68,-0.71,-0.5799999999999996,-4,6,-4,36,13
5,76.0,2,205.0,72.0,2,205.0,9,4,0,3,2,0,37,23,71,75,0.39000000000000057,1.4499999999999993,4,12,4,0,62
14,63.0,2,115.0,63.0,5,115.0,20,8,0,20,1,0,36,29,63,64,-1.29,4.95,1,-10,1,-5,-50
0,72.0,2,135.0,73.0,2,135.0,13,6,0,8,3,0,25,30,66,70,-2.9999999999999996,0.34999999999999964,-18,-5,-18,-46,-30
14,66.0,2,115.0,63.0,2,115.0,6,3,0,11,1,0,29,29,64,65,-1.4499999999999993,3.0,4,-6,4,-50,17
7,81.0,2,185.0,75.0,4,185.0,16,5,0,22,9,0,26,33,75,71,1.52,-2.4299999999999997,20,2,20,43,34
0,72.0,4,135.0,68.0,2,135.0,11,4,0,16,6,0,22,27,68,69,0.7999999999999998,-0.98,13,5,13,66,45
10,76.0,5,170.0,70.0,4,170.0,16,1,0,29,12,0,31,34,72,68,1.0299999999999998,-1.1099999999999999,7,-2,7,11,40
4,75.0,4,265.0,82.0,0,250.0,11,3,0,10,1,0,29,38,72,76,-5.0,5.0,-29,-29,-29,-100,0
12,72.0,0,135.0,66.0,0,135.0,6,1,0,13,5,0,27,27,71,67,-0.27000000000000046,-1.7000000000000002,14,-14,14,-20,-34
0,68.0,2,135.0,65.0,2,135.0,21,10,0,18,4,0,34,32,68,66,-2.7600000000000002,-2.56,-8,-3,-8,4,-1
7,74.0,2,185.0,74.0,2,185.0,11,0,0,11,4,0,21,28,74,72,1.1700000000000004,-0.2799999999999998,8,8,8,-4,10
13,72.0,2,125.0,67.0,4,125.0,9,2,2,8,1,0,29,34,67,68,-0.41000000000000014,2.8200000000000003,-24,-6,-24,-100,-18
2,73.0,2,145.0,70.0,4,145.0,17,2,0,21,6,1,30,29,67,72,-0.5299999999999998,-0.07000000000000028,-6,1,-6,37,20
3,65.0,2,135.0,65.0,4,125.0,22,5,0,28,5,0,26,34,66,64,1.2199999999999998,0.5899999999999999,15,-2,15,16,22
4,80.0,0,258.0,75.0,0,260.0,8,4,0,4,2,0,32,34,79,75,5.38,0.5299999999999994,44,13,44,-50,66
12,66.0,0,145.0,71.0,0,145.0,4,4,1,5,2,0,25,26,67,67,-1.0700000000000003,1.0700000000000003,-4,-4,-4,0,0
6,73.0,2,155.0,70.0,4,155.0,9,1,0,13,4,0,24,31,74,70,0.8200000000000003,-1.8599999999999999,2,11,2,13,11
10,77.0,5,170.0,75.0,2,170.0,13,6,0,29,11,1,35,34,73,74,-2.3200000000000003,-0.7199999999999998,3,-16,3,-27,-8
0,67.0,2,135.0,67.0,2,135.0,14,1,0,14,3,0,31,27,67,69,2.1199999999999997,2.55,-2,-1,-2,38,9
4,75.0,4,264.0,77.0,2,238.0,10,3,0,21,6,0,25,34,74,76,-0.6699999999999999,0.4500000000000002,0,-7,0,-55,-38
5,76.0,2,205.0,79.0,2,205.0,26,11,1,7,3,0,37,27,73,75,0.9299999999999997,0.13000000000000034,-12,7,-12,23,-5
4,72.0,2,265.0,78.0,4,264.0,13,14,1,8,2,0,44,31,70,73,-0.56,0.33000000000000007,-16,-6,-16,-11,28
10,73.0,2,170.0,73.0,2,170.0,17,5,0,15,4,0,29,24,72,71,-0.36999999999999966,0.43000000000000016,-10,-4,-10,-13,-2
2,67.0,2,145.0,71.0,2,145.0,8,1,0,10,1,0,26,25,70,69,-4.37,5.910000000000001,6,-8,6,0,-100
5,74.0,2,205.0,76.0,2,205.0,10,1,0,12,4,1,22,31,74,75,2.2299999999999995,-0.08000000000000007,9,4,9,79,3
10,75.0,4,170.0,70.0,2,170.0,35,12,0,20,1,0,37,34,74,68,-1.56,-0.1499999999999999,-4,-5,-4,6,-2
3,65.0,4,125.0,65.0,5,125.0,23,10,0,17,8,0,33,30,64,65,-1.6799999999999997,0.03000000000000025,-11,-4,-11,9,-16
10,72.0,2,170.0,73.0,4,170.0,10,4,0,34,10,2,29,34,70,71,0.3700000000000001,-0.33000000000000007,10,0,10,-48,20
3,69.0,2,125.0,67.0,4,125.0,20,8,0,6,2,0,25,26,64,65,3.6900000000000004,-1.15,14,17,14,23,55
6,67.0,2,155.0,71.0,2,155.0,19,10,2,17,8,0,37,28,67,70,0.31000000000000005,0.77,0,5,0,8,8
6,70.0,2,155.0,74.0,5,155.0,19,2,0,7,1,0,27,23,69,74,3.09,-0.3999999999999999,11,31,11,31,46
2,69.0,5,145.0,69.0,2,145.0,14,1,0,21,5,0,27,27,68,71,-2.59,2.91,-11,-12,-11,-67,-29
13,66.0,4,125.0,65.0,2,125.0,18,3,0,16,3,0,30,31,65,66,-3.1599999999999997,-0.5699999999999998,2,-3,2,-11,-4
10,76.0,2,170.0,72.0,5,170.0,19,8,1,17,5,1,30,30,71,71,1.19,-1.08,-7,-3,-7,-16,-5
2,73.0,2,145.0,70.0,2,145.0,11,1,1,8,5,0,27,31,68,67,2.6500000000000004,-2.8000000000000003,15,6,15,-15,23
5,79.0,2,205.0,76.0,2,205.0,17,6,0,21,7,0,38,34,73,74,-1.0100000000000002,1.7800000000000002,7,-8,7,-22,2
14,64.0,2,115.0,63.0,2,115.0,10,6,0,17,4,0,33,30,65,64,1.6399999999999997,-0.8300000000000001,5,-4,5,-7,19
6,70.0,4,155.0,71.0,2,155.0,12,5,0,17,3,0,29,32,69,70,-0.6099999999999999,-0.07999999999999963,8,-2,8,-5,20
13,66.0,2,125.0,68.0,2,125.0,15,7,0,13,2,0,32,30,66,69,-0.5599999999999996,-1.19,6,-5,6,45,3
7,75.0,4,205.0,75.0,2,185.0,13,4,0,17,3,0,31,30,73,73,-1.1300000000000003,1.7600000000000002,3,-1,3,12,17
0,64.0,2,135.0,69.0,4,135.0,9,2,0,10,4,0,27,31,66,67,0.20000000000000018,-0.75,1,2,1,-38,-24
10,71.0,2,170.0,75.0,2,170.0,14,4,0,17,7,0,32,29,70,74,1.9400000000000004,0.6299999999999999,2,3,2,10,12
6,74.0,2,155.0,71.0,5,155.0,16,2,0,13,3,0,33,27,69,71,2.4600000000000004,-3.2499999999999996,0,14,0,4,20
5,75.0,2,205.0,78.0,2,205.0,10,4,0,12,1,0,28,26,72,76,-2.04,1.19,2,-6,2,-21,-8
6,70.0,2,155.0,77.0,2,170.0,14,6,1,18,5,0,31,26,70,69,0.1599999999999997,1.2600000000000002,-2,9,-2,-24,0
6,75.0,5,155.0,75.0,2,155.0,20,8,0,20,8,0,28,32,72,71,0.7200000000000006,0.5599999999999996,1,-5,1,-11,-2
0,71.0,2,135.0,69.0,2,125.0,17,4,0,18,5,0,31,25,68,66,1.2300000000000004,0.98,4,-2,4,-4,-17
6,71.0,4,155.0,74.0,2,155.0,31,13,0,28,8,0,35,29,68,70,-0.43000000000000016,-0.13999999999999968,-10,5,-10,0,-11
10,72.0,2,170.0,76.0,5,170.0,17,7,0,10,2,0,32,34,71,73,-0.2400000000000002,0.81,0,-13,0,-71,-21
6,71.0,2,155.0,70.0,2,155.0,24,10,1,11,1,1,32,30,70,69,0.9700000000000002,-0.040000000000000036,-3,9,-3,-1,6
6,69.0,4,155.0,68.0,2,155.0,11,3,0,15,4,0,29,30,68,69,-2.34,0.5299999999999998,-17,-2,-17,11,7
7,77.0,4,185.0,77.0,2,185.0,29,12,0,20,5,0,31,30,73,73,-2.4,0.69,-6,-4,-6,5,-31
7,75.0,4,185.0,75.0,2,185.0,23,7,0,15,10,0,34,37,72,75,-0.8199999999999998,-0.56,-23,2,-23,-4,2
2,73.0,4,145.0,71.0,2,145.0,17,7,0,12,2,0,28,27,70,67,-1.0000000000000004,-0.3599999999999999,-3,-9,-3,-9,6
5,82.0,4,205.0,76.0,2,205.0,10,3,0,8,3,0,30,31,76,75,0.4599999999999995,-1.4100000000000001,6,2,6,0,-26
4,80.0,2,250.0,80.0,2,265.0,5,3,0,5,2,0,39,26,75,77,-3.24,2.37,-10,9,-10,-36,-24
5,84.0,2,205.0,79.0,2,205.0,25,1,0,18,6,0,31,31,76,77,0.29000000000000004,-1.4100000000000001,17,14,17,7,10
12,68.0,2,145.0,69.0,2,135.0,21,2,0,19,4,0,33,30,68,68,2.9400000000000004,-0.3799999999999999,3,9,3,8,14
10,75.0,4,170.0,75.0,2,170.0,16,4,0,30,13,0,31,34,73,74,-1.2800000000000002,-0.25,2,-6,2,-7,30
5,73.0,2,205.0,79.0,2,205.0,15,7,0,14,4,0,35,29,70,75,-2.16,0.9099999999999997,-6,-4,-6,-20,17
2,71.0,2,145.0,66.0,2,145.0,21,1,0,18,5,0,30,33,66,66,3.3700000000000006,0.79,8,-8,8,-21,-28
4,77.0,4,250.0,77.0,2,240.0,13,7,0,28,19,0,35,39,77,75,-0.5899999999999999,-0.009999999999999787,-6,2,-6,-3,-3
12,72.0,2,145.0,68.0,4,145.0,10,4,0,10,4,0,28,36,72,66,-0.7699999999999998,1.54,-15,-13,-15,-15,8
0,68.0,2,145.0,67.0,5,135.0,26,3,0,14,1,0,33,25,67,67,-1.6900000000000004,1.2799999999999998,-8,-9,-8,-3,-22
6,70.0,0,145.0,70.0,2,155.0,8,1,0,16,14,2,33,40,70,69,-0.43999999999999995,-2.24,-5,19,-5,-39,-74
0,75.0,4,135.0,69.0,2,135.0,15,6,0,16,3,0,30,25,68,66,-0.9200000000000004,0.8900000000000001,-3,-4,-3,-16,-19
7,79.0,2,185.0,79.0,2,185.0,16,9,0,6,2,0,34,27,72,75,-1.4,0.7799999999999998,5,-5,5,38,-31
10,73.0,2,170.0,76.0,2,170.0,24,8,1,17,5,0,34,31,71,74,-0.9499999999999997,0.2799999999999998,-6,-12,-6,-39,5
0,75.0,4,135.0,66.0,5,135.0,8,1,0,19,10,0,26,32,70,66,-1.1399999999999997,-4.11,4,2,4,62,-19
3,67.0,2,125.0,64.0,2,135.0,17,4,0,15,2,0,33,32,66,64,1.5500000000000003,0.2999999999999998,-3,0,-3,2,-4
4,76.0,2,245.0,80.0,2,265.0,10,4,0,5,2,0,30,31,75,77,-1.8199999999999994,-0.2599999999999998,2,0,2,33,17
6,75.0,2,155.0,71.0,2,155.0,15,6,0,13,1,0,32,33,70,67,0.41000000000000014,3.07,-14,-14,-14,-14,74
3,65.0,4,125.0,65.0,2,125.0,28,5,0,19,8,0,35,31,64,65,0.52,0.3500000000000001,-11,7,-11,-5,13
13,62.0,2,125.0,65.0,2,115.0,4,5,0,8,4,0,28,25,63,64,-1.08,0.6499999999999999,-9,16,-9,67,65
5,76.0,2,205.0,74.0,4,185.0,30,7,0,9,2,0,40,29,74,73,0.25,2.04,-8,-10,-8,-19,7
6,72.0,2,155.0,73.0,2,155.0,11,2,0,36,13,0,27,36,69,73,-1.27,-0.9800000000000004,-5,-3,-5,-6,-16
13,65.0,2,125.0,67.0,2,125.0,14,4,0,12,5,0,34,25,66,66,2.8100000000000005,-0.3100000000000005,16,2,16,-44,18
5,76.0,2,205.0,76.0,2,205.0,9,4,0,9,0,0,30,32,76,72,-2.2800000000000002,3.34,12,-12,12,18,-80
0,70.0,5,135.0,69.0,5,135.0,12,1,0,7,1,0,27,26,71,69,-0.3100000000000005,-1.8899999999999997,-1,3,-1,17,-30
6,72.0,2,155.0,66.0,2,155.0,6,3,0,18,9,0,29,33,68,66,-2.92,1.0800000000000005,-5,-15,-5,60,-38
10,75.0,4,170.0,72.0,2,170.0,13,2,0,16,3,0,29,31,71,71,1.67,-0.2400000000000002,8,5,8,19,9
10,76.0,2,170.0,75.0,4,170.0,11,3,0,14,4,0,30,33,72,74,0.30999999999999983,-1.2000000000000002,15,-6,15,-6,44
0,67.0,2,135.0,66.0,2,135.0,23,6,1,27,7,0,31,37,66,65,0.20999999999999996,1.3399999999999999,-2,-10,-2,-13,-14
2,72.0,2,145.0,70.0,2,135.0,13,3,1,28,6,0,30,33,71,67,2.06,0.5099999999999998,2,1,2,-11,-15
10,72.0,4,170.0,74.0,2,170.0,28,9,0,21,5,0,42,34,73,72,-3.5,-1.4500000000000002,-6,-4,-6,-75,-14
