weight_class,f1_reach,f1_sapm,f1_slpm,f1_stance,f1_stk_acc,f1_stk_def,f1_sub_avg,f1_td_acc,f1_td_avg,f1_td_def,f1_weight,f2_reach,f2_sapm,f2_slpm,f2_stance,f2_stk_acc,f2_stk_def,f2_sub_avg,f2_td_acc,f2_td_avg,f2_td_def,f2_weight,f1_wins,f1_losses,f1_draws,f2_wins,f2_losses,f2_draws,f1_age,f2_age,f1_height,f2_height,win_rate_diff
4,80.0,4.46,3.45,2,41,48,0.3,50,0.32,40,205.0,78.0,5.76,5.81,2,43,51,0.0,0,0.0,77,250.0,9,2,0,11,6,0,28,27,76,76,0.17112299465240643
10,76.0,3.78,4.62,4,45,53,1.4,30,1.19,42,170.0,74.0,4.43,5.27,4,48,55,0.0,62,0.75,70,155.0,21,12,0,21,4,0,31,28,72,69,-0.20363636363636362
5,78.0,1.83,3.25,2,47,60,0.6,57,2.43,77,205.0,76.0,3.84,3.41,2,44,54,1.0,38,2.0,60,205.0,22,6,0,30,7,0,32,37,74,74,-0.025096525096525157
10,71.0,2.17,3.8,4,41,62,0.9,48,2.53,63,170.0,73.0,4.23,4.34,2,46,53,1.3,36,1.21,73,155.0,19,9,0,36,13,0,32,33,69,73,-0.056122448979591844
10,71.0,4.5,4.27,2,47,57,0.0,41,0.61,70,170.0,77.0,5.07,4.45,2,41,51,0.2,100,0.23,73,170.0,13,6,0,13,7,1,25,31,70,75,0.06516290726817042
10,72.0,6.91,4.98,2,48,47,0.0,50,2.8,66,170.0,75.0,3.34,4.87,2,45,62,0.2,45,0.87,63,170.0,11,8,0,29,11,1,28,32,72,74,-0.12836970474967901
0,65.0,3.53,3.53,2,37,64,0.0,33,0.94,100,135.0,68.0,3.27,3.37,2,37,57,0.1,57,1.46,70,135.0,11,3,0,21,11,2,25,33,68,67,0.16806722689075626
11,65.0,3.07,2.6,2,33,58,0.2,25,0.75,53,135.0,67.0,3.33,3.39,2,45,64,0.9,26,1.14,64,135.0,5,4,0,10,8,0,30,28,66,67,0.0
2,65.0,4.82,3.52,4,41,50,0.0,25,0.39,52,145.0,72.0,4.17,2.37,2,30,48,0.0,0,0.0,46,145.0,14,15,1,5,4,0,30,23,69,70,-0.0888888888888889
14,63.0,3.11,3.01,2,41,61,0.3,27,1.38,57,115.0,67.0,4.73,4.8,2,38,53,0.5,30,0.35,38,115.0,10,8,1,8,7,0,31,29,64,67,-0.007017543859649145
10,72.0,2.74,3.53,2,46,63,0.1,42,0.27,79,170.0,80.0,2.22,3.86,2,46,56,0.3,46,2.62,60,170.0,18,5,0,21,8,0,30,29,71,75,0.058470764617691184
10,76.0,4.11,4.22,2,49,56,0.6,54,1.89,63,170.0,72.0,3.02,4.17,2,37,55,0.2,51,4.91,78,170.0,15,7,0,15,2,0,31,28,71,71,-0.2005347593582888
7,74.0,2.85,4.05,4,41,66,0.6,45,1.43,80,185.0,77.0,3.49,1.79,2,52,45,0.0,50,2.83,66,185.0,14,4,1,9,2,0,23,32,72,75,-0.08133971291866038
10,75.0,2.34,3.56,2,39,57,1.2,55,0.58,36,170.0,72.0,2.01,1.82,4,43,63,1.0,25,2.49,61,170.0,30,13,0,28,9,0,32,39,74,73,-0.05908233815210562
2,72.0,3.48,2.97,2,46,53,1.2,54,0.69,58,170.0,74.0,3.03,3.21,2,50,54,2.8,42,2.77,58,155.0,22,9,0,28,8,0,29,27,70,70,-0.06810035842293904
14,64.0,5.66,4.48,2,42,57,0.4,40,0.71,68,125.0,65.0,2.63,3.4,2,52,43,1.0,33,1.31,35,115.0,7,8,0,8,4,0,27,22,66,64,-0.19999999999999996
6,71.0,2.89,2.78,4,40,59,2.0,42,1.77,47,155.0,71.0,5.39,2.84,2,39,54,2.0,45,2.39,54,155.0,31,13,0,28,16,0,33,32,68,70,0.06818181818181823
7,77.0,3.76,2.27,4,53,46,0.4,22,0.79,27,185.0,75.0,3.2,3.05,4,44,55,0.1,16,0.09,82,205.0,9,5,1,33,13,0,35,30,71,74,-0.11739130434782608
2,70.0,5.11,2.63,2,31,58,0.0,15,1.14,62,145.0,70.0,3.13,3.93,0,39,69,0.2,45,4.56,68,145.0,8,5,0,17,5,1,29,27,67,67,-0.12374581939799323
7,72.0,2.94,3.56,4,54,45,0.9,22,1.15,34,185.0,74.0,3.22,3.2,2,42,62,0.0,50,1.95,83,185.0,13,6,0,12,4,0,34,27,73,72,-0.06578947368421051
6,77.0,1.8,5.4,2,50,59,0.0,100,1.0,71,155.0,71.0,3.19,3.99,2,59,55,0.0,28,1.36,82,155.0,8,2,0,12,6,0,32,29,72,72,0.13333333333333341
6,72.0,5.64,3.68,2,34,50,0.3,80,1.23,83,155.0,71.0,3.59,4.78,2,42,65,0.0,54,1.05,78,170.0,12,5,0,14,4,0,29,30,70,70,-0.07189542483660127
6,71.0,2.58,2.22,2,46,47,0.0,52,5.73,66,145.0,69.0,2.53,2.48,2,41,64,0.0,0,0.0,64,155.0,11,1,0,10,5,0,24,34,71,71,0.25
4,77.0,2.69,3.55,2,44,59,0.3,36,0.52,79,240.0,78.0,2.11,3.2,2,50,57,1.4,55,1.26,55,250.0,28,19,0,35,8,0,37,39,75,75,-0.21820880752102922
5,79.0,3.44,4.02,2,40,51,0.4,39,1.56,85,205.0,78.0,2.76,3.44,2,49,53,0.3,52,1.18,65,205.0,18,6,0,25,8,0,29,33,77,74,-0.007575757575757569
5,73.0,3.09,2.29,2,40,55,0.5,30,1.85,100,205.0,74.0,1.39,2.82,2,43,71,0.4,44,3.37,80,205.0,15,7,0,23,5,0,33,33,70,74,-0.13961038961038963
6,66.0,3.61,2.65,4,35,59,0.0,33,0.86,83,155.0,71.0,2.07,2.72,5,38,66,0.5,33,0.49,57,155.0,14,5,0,18,10,0,32,33,66,69,0.09398496240601495
10,73.0,6.65,3.19,2,26,49,0.0,0,0.0,100,170.0,73.0,3.4,3.58,2,38,59,0.3,0,0.0,33,155.0,29,11,0,16,5,0,32,24,70,72,-0.036904761904761885
10,75.0,2.89,2.17,4,39,59,0.6,35,1.76,77,170.0,74.0,2.91,3.03,2,38,56,0.0,45,1.8,58,170.0,17,6,1,18,3,1,29,32,72,71,-0.10984848484848486
11,64.0,3.61,1.9,4,45,38,0.8,100,0.8,46,125.0,67.0,4.39,4.86,2,35,57,0.0,25,1.3,72,125.0,6,3,1,6,4,0,21,29,64,68,0.0
0,73.0,2.0,3.77,4,45,61,0.6,40,0.58,81,135.0,69.0,3.17,2.08,2,37,58,1.2,22,2.38,50,135.0,11,2,0,13,6,0,24,33,66,67,0.16194331983805665
4,80.0,4.02,2.76,2,44,42,0.0,0,0.0,33,265.0,74.0,5.77,3.39,2,48,47,0.0,20,0.57,100,265.0,8,3,1,6,1,1,36,33,77,75,-0.08333333333333337
7,77.0,2.56,5.13,2,48,56,0.7,36,2.23,77,185.0,75.0,3.52,3.03,4,46,52,0.7,18,0.44,65,185.0,20,5,0,14,4,0,28,28,73,75,0.022222222222222254
6,72.0,2.08,2.39,2,48,63,0.4,37,1.76,65,155.0,73.0,2.16,1.98,2,34,65,0.1,41,3.95,61,155.0,19,4,1,24,4,0,31,30,69,68,-0.06547619047619047
4,80.0,3.69,4.95,2,52,56,0.0,37,2.2,73,240.0,80.0,2.15,3.54,2,62,59,0.9,53,1.39,73,265.0,19,3,0,45,18,0,34,36,76,76,0.14935064935064934
4,79.0,4.31,2.93,2,41,42,0.2,68,1.21,75,255.0,77.0,2.45,3.61,2,51,56,1.1,30,1.65,31,231.0,18,7,1,23,8,1,34,39,78,76,-0.02644230769230771
10,74.0,3.22,2.22,5,43,43,2.7,38,1.5,44,170.0,73.0,4.87,1.1,2,23,40,0.0,11,0.87,0,170.0,6,2,0,0,2,0,24,38,74,73,0.75
0,67.0,2.59,2.65,2,40,64,0.8,30,1.54,58,135.0,68.0,3.88,4.1,2,40,61,0.0,23,0.7,95,135.0,35,11,0,22,4,0,37,27,66,64,-0.08528428093645479
14,62.0,5.28,6.55,2,51,51,0.5,58,3.21,76,115.0,65.0,4.31,6.19,2,47,53,0.5,56,1.85,55,125.0,20,7,0,14,4,0,25,31,61,66,-0.03703703703703709
11,66.0,3.39,3.79,2,38,59,0.7,45,0.46,59,125.0,64.0,4.28,4.47,2,44,60,0.0,20,0.37,84,135.0,15,7,0,11,4,1,30,33,66,65,-0.005681818181818232
7,74.0,2.76,3.0,2,40,55,0.0,27,1.03,77,185.0,73.0,2.78,2.27,2,40,56,1.6,15,1.05,58,185.0,17,7,0,9,3,0,29,29,73,73,-0.04166666666666663
6,75.0,5.85,4.08,2,48,40,1.2,42,1.85,30,155.0,68.0,3.09,3.47,2,50,49,1.3,34,3.59,44,155.0,8,3,0,30,10,2,30,32,73,68,0.012987012987012991
6,70.0,4.14,4.44,4,39,53,0.1,17,0.96,62,155.0,74.0,3.13,3.06,4,39,58,1.0,0,0.0,30,155.0,21,9,0,11,5,0,28,26,68,74,0.012499999999999956
10,75.0,4.02,4.24,0,32,60,0.0,33,0.14,68,170.0,75.0,5.21,3.99,2,35,46,0.6,33,0.14,74,155.0,12,6,0,15,6,0,29,29,70,70,-0.04761904761904767
6,73.0,3.92,4.22,4,37,58,0.1,45,0.52,78,155.0,72.0,3.97,5.51,4,49,56,1.2,37,1.55,61,155.0,20,15,0,25,6,0,30,27,70,69,-0.23502304147465436
7,79.0,3.57,3.31,2,50,53,0.2,38,0.75,69,185.0,77.0,2.91,3.39,4,45,54,0.5,29,2.8,100,185.0,16,9,0,20,7,0,32,32,72,73,-0.10074074074074069
6,70.0,3.54,5.35,4,39,61,1.0,33,1.83,80,155.0,70.0,4.29,4.31,4,42,53,0.3,13,0.67,66,145.0,18,8,1,21,6,1,35,27,70,72,-0.08333333333333337
10,74.0,3.02,3.72,2,47,52,0.8,26,1.37,57,170.0,74.0,1.82,1.46,2,46,62,1.4,42,3.05,83,170.0,15,5,0,21,11,0,32,38,70,71,0.09375
6,70.0,0.76,2.1,2,56,72,0.8,68,3.4,93,155.0,70.0,1.75,1.7,2,53,51,1.1,51,2.6,55,155.0,18,1,0,12,3,0,25,29,70,70,0.14736842105263148
2,71.0,3.19,4.11,2,44,66,0.3,36,1.85,63,145.0,72.0,3.35,2.02,2,40,48,2.4,34,1.71,33,145.0,12,8,1,18,4,0,33,31,68,71,-0.24675324675324684
2,71.0,2.93,4.32,4,41,71,1.5,100,0.21,56,145.0,67.0,3.55,2.46,2,33,59,0.9,43,1.45,70,145.0,21,8,0,15,8,0,28,30,68,68,0.07196401799100449
10,73.0,2.66,3.46,2,46,56,0.0,0,0.0,66,170.0,72.0,3.81,4.37,2,41,60,0.2,31,2.15,83,170.0,15,3,0,16,3,0,32,28,73,71,-0.00877192982456132
7,79.0,1.98,1.91,2,44,53,0.9,44,3.7,53,185.0,73.0,2.99,2.35,2,56,44,1.0,0,0.0,52,185.0,11,4,0,11,3,0,26,34,74,72,-0.05238095238095242
0,71.0,4.03,2.93,2,35,53,0.0,37,1.15,50,155.0,69.0,2.43,3.49,0,47,68,0.7,45,2.64,50,135.0,7,1,0,9,3,0,27,26,70,68,0.125
10,78.0,2.42,3.41,2,47,55,0.6,46,0.95,71,170.0,73.0,2.06,2.79,2,44,64,0.0,36,2.29,66,170.0,12,3,0,8,5,0,26,31,75,72,0.18461538461538463
0,72.0,3.96,3.81,2,35,56,0.2,35,0.91,70,135.0,67.0,2.94,3.52,2,35,64,0.1,20,0.52,73,135.0,7,4,1,22,8,1,25,27,69,66,-0.12634408602150538
1,68.0,2.25,7.28,2,52,64,0.4,55,0.66,94,145.0,65.0,3.9,3.21,2,57,45,0.2,33,0.83,52,135.0,21,2,0,10,4,0,31,34,68,67,0.1987577639751552
2,72.0,2.48,1.79,2,35,56,0.7,28,0.99,44,145.0,70.0,3.9,3.78,2,36,57,0.5,41,1.49,91,145.0,12,8,1,36,9,0,32,29,69,66,-0.22857142857142865
4,72.0,4.79,2.18,2,36,46,0.1,27,1.14,65,263.0,80.0,3.09,2.89,2,45,50,0.8,29,0.82,66,264.0,23,14,0,19,10,1,40,37,72,76,-0.011711711711711703
6,70.0,3.17,3.55,2,43,50,0.3,27,0.29,59,155.0,70.0,2.47,3.09,4,44,60,0.5,45,1.08,61,155.0,17,4,0,24,7,0,32,38,71,69,0.03533026113671278
7,73.0,5.72,3.71,2,45,55,1.0,20,1.31,75,185.0,76.0,2.19,4.44,2,47,57,0.1,40,0.83,68,205.0,12,6,0,21,7,0,30,32,73,74,-0.08333333333333337
2,71.0,4.75,3.21,2,39,51,0.0,16,0.36,83,145.0,73.0,3.23,2.32,2,38,47,1.5,7,0.37,35,145.0,14,7,0,14,6,0,30,29,71,67,-0.033333333333333326
6,67.0,2.49,2.44,2,47,58,0.6,36,4.11,50,170.0,71.0,3.05,3.09,2,43,57,0.7,38,2.43,50,155.0,26,3,0,17,3,0,35,30,66,70,0.04655172413793107
0,67.0,1.99,1.97,2,37,50,0.2,38,2.4,43,135.0,67.0,1.61,1.59,2,36,52,2.1,32,2.92,22,135.0,11,3,0,26,10,0,26,32,65,66,0.06349206349206349
3,67.0,2.23,1.38,2,38,65,0.6,39,1.95,86,125.0,65.0,2.17,2.94,2,44,56,0.1,36,3.01,52,125.0,23,6,0,19,8,0,31,28,65,65,0.08939974457215838
10,75.0,3.19,4.16,2,47,62,0.3,12,0.32,85,170.0,74.0,4.18,2.5,2,48,49,1.4,35,0.85,56,170.0,15,3,1,19,9,0,23,32,72,72,0.11090225563909772
6,74.0,2.39,1.88,4,43,45,0.4,40,3.92,66,155.0,70.0,2.93,3.73,4,44,54,0.6,46,0.75,55,155.0,15,2,0,23,9,0,33,26,71,70,0.16360294117647056
10,73.0,2.44,0.97,2,38,39,3.8,0,0.0,38,170.0,75.0,5.34,5.18,2,53,51,1.0,50,0.82,64,170.0,25,10,1,17,7,1,29,25,71,71,0.014444444444444371
6,71.0,2.14,3.58,2,49,60,0.9,47,7.02,0,155.0,77.0,3.46,2.35,0,42,47,0.3,42,2.68,76,155.0,13,1,0,14,5,0,30,25,67,72,0.19172932330827075
0,66.0,3.55,3.28,2,40,61,0.0,28,0.8,81,135.0,67.0,4.27,5.36,2,40,56,0.6,58,0.56,67,135.0,21,11,0,31,9,0,32,26,63,63,-0.11875000000000002
6,76.0,2.25,2.9,2,50,46,0.7,39,2.86,61,170.0,72.0,2.54,4.26,2,59,56,0.3,51,2.08,82,155.0,19,8,1,18,4,0,28,30,71,70,-0.13961038961038963
10,72.0,3.13,2.69,2,43,51,0.3,36,2.53,72,170.0,72.0,2.73,2.63,2,36,58,0.4,29,0.97,57,170.0,29,17,0,17,7,0,36,30,70,71,-0.0778985507246377
3,70.0,3.24,3.12,2,34,63,0.6,43,2.02,62,125.0,68.0,3.47,4.22,2,46,53,2.1,34,1.65,30,135.0,16,5,1,16,6,0,23,25,67,69,0.0
5,76.0,3.29,3.78,2,41,46,0.0,0,0.0,0,205.0,76.0,5.28,3.89,2,60,40,0.2,14,0.25,22,205.0,14,6,0,14,5,0,38,27,75,75,-0.0368421052631579
2,74.0,3.86,4.08,2,37,53,0.2,46,2.44,69,145.0,69.0,3.31,2.08,2,41,55,0.5,39,2.5,76,155.0,20,6,0,23,6,1,26,32,71,68,0.002564102564102555
4,77.0,2.68,2.96,4,38,61,0.2,33,0.35,76,250.0,76.0,2.45,2.45,2,44,58,0.2,24,1.23,47,235.0,13,7,0,20,5,0,33,35,77,75,-0.15000000000000002
10,73.0,3.03,4.18,2,39,61,0.6,14,0.45,48,170.0,73.0,3.2,2.23,4,36,58,0.3,48,1.65,63,170.0,21,6,0,34,10,2,30,32,71,71,0.03864734299516914
7,78.0,1.6,2.07,5,49,46,2.5,50,2.28,33,185.0,74.0,2.32,2.71,2,49,55,0.8,51,1.87,70,185.0,14,5,0,38,19,2,30,37,76,72,0.09277430865298841
5,75.0,3.16,5.27,4,39,49,0.0,71,2.62,80,205.0,75.0,5.65,2.92,4,48,56,0.0,100,0.37,80,205.0,15,4,0,7,3,0,23,29,73,74,0.08947368421052637
4,74.0,7.32,4.15,2,43,40,0.0,100,3.97,16,245.0,80.0,1.9,3.69,2,51,55,0.0,60,7.05,25,265.0,12,3,0,12,2,0,28,25,75,76,-0.05714285714285705
11,68.0,3.82,2.74,2,35,57,0.8,57,2.03,92,135.0,67.0,3.61,4.01,2,48,52,0.0,0,0.0,44,135.0,10,1,0,3,2,0,25,31,68,68,0.3090909090909091
7,74.0,2.7,2.44,2,47,51,0.3,52,1.52,57,185.0,75.0,2.71,4.33,2,38,65,0.3,43,1.05,63,185.0,32,15,0,31,9,0,46,37,71,73,-0.0941489361702128
7,76.0,1.21,3.75,2,50,68,1.1,60,1.59,59,185.0,74.0,2.83,1.59,4,46,50,0.6,60,1.02,53,185.0,42,6,2,26,14,0,31,39,74,72,0.18999999999999995
5,80.0,2.86,2.59,4,46,44,0.6,40,1.34,65,205.0,79.0,3.97,3.43,2,54,49,0.4,18,0.53,70,205.0,24,13,0,17,6,0,33,36,75,73,-0.09048178613395996
4,84.0,4.0,3.13,2,47,46,1.7,50,0.58,55,265.0,74.0,3.29,3.09,4,57,47,0.1,26,0.56,68,247.0,33,12,0,19,8,1,28,34,83,72,0.05476190476190468
2,70.0,1.68,1.75,2,40,53,0.8,45,2.11,52,135.0,70.0,1.7,2.88,2,42,60,0.4,53,3.38,100,145.0,15,8,0,13,2,0,30,25,67,68,-0.21449275362318843
0,71.0,2.79,2.72,4,45,49,0.8,62,1.44,60,135.0,68.0,4.63,3.02,2,31,55,0.4,44,2.47,58,135.0,35,10,0,26,14,0,36,38,69,66,0.12777777777777777
0,69.0,1.68,3.13,0,52,65,0.0,47,2.64,64,135.0,70.0,3.1,1.86,2,36,52,0.6,35,2.64,43,135.0,11,4,0,10,6,0,31,26,68,65,0.10833333333333328
10,74.0,2.05,2.53,4,47,55,0.4,31,1.39,70,170.0,73.0,3.34,3.76,2,42,58,0.0,20,0.2,75,170.0,18,3,0,17,4,0,25,25,74,71,0.04761904761904756
6,71.0,3.88,2.06,2,35,57,0.0,25,1.01,66,155.0,73.0,2.41,2.86,2,37,58,0.0,40,2.5,64,155.0,13,3,0,14,3,0,26,23,68,70,-0.011029411764705843
10,71.0,4.5,4.27,2,47,57,0.0,41,0.61,70,170.0,74.0,3.08,3.41,4,44,55,0.4,6,0.18,53,170.0,13,6,0,17,5,0,25,29,70,73,-0.08851674641148322
6,72.0,2.14,1.8,4,38,65,0.4,80,0.83,81,155.0,75.0,2.58,2.4,2,41,61,0.4,25,1.1,86,155.0,28,9,0,17,4,1,34,36,70,72,-0.01597051597051591
6,76.0,3.75,5.81,2,45,63,1.4,42,0.56,75,155.0,70.0,3.28,3.57,4,45,62,0.7,39,1.89,60,170.0,26,3,0,29,12,0,32,32,71,68,0.18923465096719938
6,71.0,2.02,1.41,2,34,47,1.3,46,2.46,37,155.0,72.0,2.91,2.75,4,38,57,0.9,25,1.62,47,170.0,23,7,0,31,12,0,24,35,69,70,0.045736434108527235
2,71.0,2.66,2.88,2,45,59,1.0,32,1.63,47,145.0,74.0,3.03,3.21,2,50,54,2.8,42,2.77,58,155.0,19,8,0,28,8,0,34,27,68,70,-0.07407407407407407
6,72.0,3.73,1.95,4,44,50,1.3,36,3.06,0,155.0,71.0,5.72,7.66,4,39,51,0.0,35,2.6,85,145.0,10,2,0,12,3,0,20,23,71,68,0.033333333333333326
6,72.0,2.66,3.95,4,49,60,0.9,34,1.77,80,155.0,70.0,3.05,4.4,2,49,54,0.2,57,0.67,89,155.0,17,4,1,20,2,0,27,32,70,69,-0.13636363636363635
14,64.0,5.62,3.69,0,49,50,0.3,4,0.33,80,115.0,66.0,3.61,5.25,2,41,63,0.6,33,0.19,63,115.0,7,6,0,11,3,0,36,23,66,65,-0.24725274725274726
0,68.0,2.09,3.16,2,40,66,0.2,55,3.16,69,135.0,73.0,2.66,2.37,2,45,64,0.7,47,0.93,41,135.0,17,6,0,18,10,1,27,28,68,68,0.11844077961019484
1,69.0,1.93,2.07,2,37,63,0.2,50,0.7,46,125.0,65.0,5.37,3.36,2,41,67,1.9,21,0.85,70,135.0,8,7,0,18,7,0,30,29,68,66,-0.18666666666666665
10,76.0,4.11,4.22,2,49,56,0.6,54,1.89,63,170.0,73.0,2.06,2.79,2,44,64,0.0,36,2.29,66,170.0,15,7,0,8,5,0,31,31,71,72,0.06643356643356635
0,69.0,4.68,3.47,0,42,53,0.6,0,0.0,52,135.0,68.0,4.43,3.96,2,38,58,0.0,50,0.65,65,145.0,19,8,1,26,3,0,36,31,68,67,-0.21798029556650245
7,75.0,3.2,3.05,4,44,55,0.1,16,0.09,82,205.0,81.0,4.65,4.12,2,43,47,0.5,0,0.0,50,185.0,33,13,0,7,4,0,30,26,74,76,0.0810276679841897
6,75.0,3.55,1.73,2,24,66,0.0,33,0.7,100,155.0,71.0,5.52,6.0,0,37,59,0.0,0,0.0,46,155.0,11,3,1,8,8,0,37,32,72,71,0.23333333333333328
2,70.0,3.13,3.93,0,39,69,0.2,45,4.56,68,145.0,72.0,4.17,2.37,2,30,48,0.0,0,0.0,46,145.0,17,5,1,5,4,0,27,23,67,70,0.18357487922705307
6,69.0,4.39,4.32,2,41,55,0.5,36,2.92,92,155.0,74.0,4.43,5.27,4,48,55,0.0,62,0.75,70,155.0,29,6,0,21,4,0,32,28,69,69,-0.011428571428571344
10,74.0,2.58,2.5,2,49,57,0.5,41,1.21,92,170.0,75.0,2.73,3.93,2,44,59,0.0,45,0.36,78,170.0,19,4,1,15,4,1,34,33,69,72,0.04166666666666663
14,64.0,5.58,5.57,2,39,57,0.0,14,0.11,83,115.0,65.0,2.73,6.18,2,47,65,0.1,62,0.3,81,125.0,13,5,0,16,3,0,31,29,63,66,-0.11988304093567248
7,73.0,3.21,3.71,4,49,60,0.0,31,1.79,78,185.0,78.0,3.25,3.14,2,42,51,1.0,50,3.82,73,205.0,13,4,0,14,5,0,39,32,72,74,0.02786377708978327
11,65.0,2.71,1.93,2,41,50,1.6,31,2.06,52,135.0,67.0,3.33,3.39,2,45,64,0.9,26,1.14,64,135.0,18,7,0,10,8,0,30,28,66,67,0.1644444444444444
2,68.0,2.39,3.6,2,39,69,0.3,31,2.36,65,145.0,71.0,2.98,3.09,2,40,58,0.4,38,1.18,65,145.0,22,7,1,28,17,0,35,30,66,69,0.11111111111111105
6,73.0,3.92,4.22,4,37,58,0.1,45,0.52,78,155.0,70.0,1.65,4.11,2,49,67,0.7,47,5.35,84,155.0,20,15,0,28,0,0,30,28,70,70,-0.4285714285714286
7,74.0,2.9,2.93,2,50,57,0.8,34,1.45,59,185.0,76.0,2.48,3.1,2,47,57,0.5,34,2.55,77,185.0,21,13,0,21,9,1,35,34,72,72,-0.05977229601518019
10,72.0,3.81,4.37,2,41,60,0.2,31,2.15,83,170.0,75.0,5.34,5.18,2,53,51,1.0,50,0.82,64,170.0,16,3,0,17,7,1,28,25,71,71,0.16210526315789464
1,71.0,2.89,2.78,4,40,59,2.0,42,1.77,47,155.0,70.0,3.42,3.73,2,41,62,0.3,60,0.71,63,170.0,31,13,0,28,15,0,33,33,68,69,0.05338266384778012
11,68.0,4.58,4.35,2,32,64,0.1,0,0.0,56,125.0,66.0,2.51,2.78,2,54,61,0.3,51,2.57,65,125.0,13,2,0,13,7,0,28,32,69,66,0.21666666666666667
7,76.0,1.21,3.75,2,50,68,1.1,60,1.59,59,185.0,79.0,3.57,3.31,2,50,53,0.2,38,0.75,69,185.0,42,6,2,16,9,0,31,32,74,72,0.19999999999999996
6,69.0,4.09,3.68,2,40,62,0.0,35,0.74,75,155.0,70.0,2.93,3.73,4,44,54,0.6,46,0.75,55,155.0,22,16,0,23,9,0,32,26,68,70,-0.13980263157894735
4,80.0,2.48,5.36,2,60,58,0.2,75,0.75,76,250.0,77.0,3.08,3.43,4,45,44,0.0,24,1.09,69,265.0,31,7,0,12,4,0,28,31,79,75,0.06578947368421051
2,69.0,3.63,3.26,4,44,53,0.0,16,0.5,30,135.0,65.0,4.82,3.52,4,41,50,0.0,25,0.39,52,145.0,11,7,2,14,15,1,25,30,67,69,0.08333333333333337
7,73.0,3.54,2.64,2,28,57,0.0,0,0.0,20,185.0,79.0,3.02,2.38,2,51,40,1.0,64,2.87,66,185.0,23,9,0,14,5,0,27,34,72,77,-0.018092105263157854
3,65.0,3.09,2.85,2,42,52,0.3,36,2.51,65,125.0,66.0,2.45,3.6,2,45,62,0.0,44,2.0,55,125.0,14,5,0,18,2,0,31,26,64,65,-0.16315789473684217
6,77.0,3.18,3.9,2,42,52,0.9,42,3.23,74,170.0,71.0,2.78,3.11,2,57,36,0.7,0,0.0,25,155.0,18,5,0,14,2,0,24,28,69,68,-0.09239130434782605
14,65.0,4.64,3.68,2,49,56,0.0,0,0.0,33,115.0,64.0,3.2,3.55,5,44,51,1.8,38,1.53,28,115.0,3,2,0,4,5,0,32,25,63,63,0.15555555555555556
4,80.0,4.46,3.45,2,41,48,0.3,50,0.32,40,205.0,77.0,3.3,3.97,2,53,54,0.0,0,0.0,28,240.0,9,2,0,13,4,0,28,33,76,76,0.05347593582887711
10,74.0,2.44,1.79,4,47,58,0.2,33,1.56,72,155.0,75.0,2.75,2.47,4,32,53,0.8,28,0.75,62,185.0,24,9,1,23,7,0,32,32,75,72,-0.0607843137254902
11,68.0,2.93,3.46,2,41,65,1.1,100,0.35,51,135.0,61.0,3.43,0.87,2,31,58,0.0,45,2.34,0,135.0,9,5,1,11,5,0,39,27,66,63,-0.08750000000000002
0,70.0,3.45,3.29,5,41,47,0.0,100,0.78,26,135.0,71.0,4.74,3.41,2,45,55,0.5,48,3.72,78,135.0,9,2,0,15,2,0,27,24,65,67,-0.06417112299465233
10,73.0,4.2,4.59,2,46,59,0.0,33,0.57,53,170.0,73.0,7.21,1.64,2,19,53,0.0,0,0.0,0,170.0,10,1,0,3,3,0,31,36,70,71,0.40909090909090906
5,75.0,2.27,2.39,4,34,60,0.8,44,0.67,62,205.0,74.0,1.39,2.82,2,43,71,0.4,44,3.37,80,205.0,23,9,0,23,5,0,40,33,74,74,-0.1026785714285714
0,70.0,4.65,5.66,4,45,64,0.0,0,0.0,75,135.0,72.0,3.96,3.81,2,35,56,0.2,35,0.91,70,135.0,22,3,0,7,4,1,25,25,67,69,0.29666666666666663
14,67.0,4.73,4.8,2,38,53,0.5,30,0.35,38,115.0,63.0,4.38,3.17,2,42,58,0.8,47,3.34,58,115.0,8,7,0,17,4,0,29,28,67,64,-0.2761904761904762
7,77.0,1.81,2.84,4,44,58,0.1,40,1.39,85,185.0,78.0,2.99,2.13,2,40,52,1.1,27,2.1,30,185.0,21,4,0,28,9,0,27,35,73,73,0.08324324324324317
10,72.0,3.69,3.01,2,46,50,1.0,52,1.39,75,170.0,76.0,2.17,4.6,5,52,60,0.2,50,3.44,100,170.0,14,4,0,16,1,0,25,29,71,72,-0.1633986928104575
10,72.0,3.73,2.42,2,42,59,0.4,38,1.2,75,170.0,72.0,2.73,2.63,2,36,58,0.4,29,0.97,57,170.0,14,7,1,17,7,0,34,30,72,71,-0.07196969696969702
7,77.0,2.56,5.13,2,48,56,0.7,36,2.23,77,185.0,78.0,2.44,1.9,4,42,53,0.5,53,2.69,84,185.0,20,5,0,14,8,0,28,31,73,73,0.1636363636363637
5,70.0,5.92,2.32,2,51,21,3.5,41,8.7,0,205.0,75.0,2.61,3.55,2,54,54,0.8,60,0.78,36,253.0,20,6,0,16,7,1,29,31,71,73,0.10256410256410264
0,67.0,2.83,2.13,2,41,55,0.7,34,3.26,69,135.0,71.0,3.34,2.89,2,38,63,0.5,0,0.0,62,135.0,18,11,0,28,12,0,35,38,65,67,-0.07931034482758614
