reach,sapm,slpm,stance,stk_acc,stk_def,sub_avg,td_acc,td_avg,td_def,weight,wins,losses,draws,age,height
0.0,1.0699999999999998,-1.15,0.0,-12.0,-5.0,-0.7000000000000001,-26.0,-0.7299999999999999,-16.0,0.0,-15.0,-11.0,0.0,-1.0,-1.0
4.0,1.54,0.5699999999999998,0.0,-9.0,4.0,-0.6,5.0,-0.16999999999999993,34.0,20.0,-2.0,-1.0,0.0,2.0,1.0
1.0,0.25,0.8599999999999999,2.0,8.0,-7.0,1.3,-5.0,-1.1400000000000001,-34.0,0.0,17.0,5.0,-1.0,-4.0,-1.0
6.0,-1.75,2.07,3.0,49.0,-1.0,2.5,50.0,2.28,33.0,15.0,9.0,2.0,0.0,23.0,4.0
-7.0,1.06,1.2999999999999998,0.0,13.0,-7.0,-1.7,55.0,0.6399999999999999,-56.0,0.0,6.0,2.0,0.0,1.0,-6.0
-3.0,-1.1199999999999999,-0.27,0.0,-10.0,8.0,0.5,-9.0,0.9200000000000002,-34.0,20.0,-3.0,-8.0,1.0,6.0,-1.0
-4.0,2.72,-1.38,0.0,-28.0,3.0,-0.2,-53.0,-0.7,-59.0,-25.0,0.0,-3.0,0.0,-32.0,-3.0
1.0,-0.94,-2.0700000000000003,0.0,-3.0,0.0,1.5,-16.0,0.13000000000000012,-6.0,0.0,-14.0,-9.0,-1.0,-4.0,1.0
3.0,-0.94,0.33999999999999986,0.0,-3.0,-5.0,-0.8,14.0,-1.2800000000000002,-42.0,0.0,10.0,6.0,0.0,-2.0,2.0
1.0,-0.6500000000000001,1.98,0.0,9.0,17.0,-0.5,8.0,0.16000000000000014,44.0,0.0,9.0,0.0,0.0,-2.0,2.0
2.0,0.98,-0.14000000000000012,2.0,4.0,-3.0,-0.20000000000000007,-7.0,0.019999999999999796,1.0,25.0,14.0,6.0,0.0,0.0,2.0
5.0,2.12,-0.7599999999999998,0.0,-15.0,-7.0,-1.7,-30.0,-2.9299999999999997,38.0,-10.0,17.0,6.0,0.0,0.0,4.0
0.0,0.4700000000000002,1.14,-2.0,9.0,-5.0,-0.4,-15.0,-2.9000000000000004,-27.0,-10.0,-12.0,3.0,0.0,-3.0,-1.0
1.0,-0.9600000000000002,0.9099999999999999,0.0,-13.0,23.0,-1.5000000000000002,29.0,3.41,3.0,-15.0,-13.0,-14.0,-1.0,2.0,-1.0
1.0,4.95,-1.39,-2.0,-46.0,-20.0,-2.0,-34.0,-2.67,7.0,0.0,-11.0,0.0,0.0,-32.0,1.0
3.0,0.81,1.48,-2.0,-14.0,-6.0,2.8,56.0,-3.3,-33.0,0.0,2.0,0.0,0.0,4.0,3.0
1.0,0.2599999999999998,-0.010000000000000231,0.0,10.0,-13.0,1.2,-38.0,-0.20999999999999996,-21.0,0.0,-10.0,-6.0,0.0,-9.0,1.0
1.0,-0.9199999999999999,0.43000000000000016,0.0,6.0,0.0,2.4,26.0,1.01,25.0,0.0,13.0,3.0,0.0,28.0,-2.0
1.0,0.43000000000000016,-2.23,0.0,2.0,-12.0,1.6,-34.0,-3.78,-55.0,15.0,2.0,4.0,0.0,-8.0,0.0
-1.0,-1.0100000000000002,0.9100000000000001,2.0,22.0,9.0,-0.30000000000000004,50.0,-1.58,39.0,0.0,6.0,1.0,0.0,6.0,1.0
-2.0,-0.5100000000000002,-0.9899999999999998,0.0,22.0,-6.0,1.4,-1.0,1.5100000000000002,-21.0,0.0,-5.0,-3.0,-1.0,1.0,1.0
0.0,-0.029999999999999805,0.6599999999999997,0.0,15.0,-1.0,0.8,-27.0,1.73,-34.0,0.0,5.0,3.0,1.0,-12.0,-1.0
-3.0,-0.48,-0.0900000000000003,1.0,3.0,1.0,-0.7,-13.0,-0.4,-11.0,0.0,-14.0,-6.0,-1.0,-3.0,0.0
4.0,-1.7899999999999998,-0.06999999999999984,0.0,-5.0,8.0,-0.7,56.0,2.3,12.0,-5.0,21.0,3.0,2.0,1.0,0.0
-2.0,0.7599999999999998,-1.1600000000000001,-2.0,-7.0,-5.0,0.39999999999999997,2.0,0.08999999999999997,-20.0,0.0,-5.0,1.0,0.0,-5.0,0.0
4.0,-0.8500000000000001,0.8,1.0,-8.0,18.0,1.2,65.0,2.51,22.0,0.0,13.0,-1.0,2.0,5.0,-2.0
8.0,-0.09999999999999964,-3.41,1.0,8.0,-20.0,2.0,-17.0,1.18,-25.0,0.0,14.0,12.0,0.0,-3.0,3.0
1.0,-0.5100000000000002,1.74,0.0,5.0,1.0,1.0999999999999999,6.0,1.7700000000000002,23.0,20.0,6.0,4.0,0.0,-1.0,1.0
-4.0,-0.6799999999999999,-1.2299999999999998,0.0,14.0,-6.0,-1.3,27.0,-1.0,-17.0,0.0,4.0,4.0,0.0,2.0,2.0
2.0,0.96,1.3800000000000003,0.0,11.0,-4.0,0.3,2.0,1.02,-3.0,-15.0,1.0,-7.0,0.0,-8.0,1.0
2.0,1.58,0.2100000000000002,0.0,-3.0,1.0,-0.09999999999999998,11.0,1.08,-13.0,0.0,1.0,3.0,0.0,-4.0,1.0
-1.0,-0.8499999999999999,0.44999999999999973,2.0,16.0,-2.0,0.4,21.0,-1.77,2.0,-20.0,0.0,0.0,-1.0,1.0,1.0
-5.0,1.28,-0.16000000000000014,-3.0,-14.0,-7.0,-0.29999999999999993,-30.0,-0.9000000000000004,3.0,0.0,-34.0,-2.0,0.0,-1.0,-3.0
-1.0,2.0599999999999996,3.66,3.0,8.0,3.0,0.7,100.0,1.42,40.0,0.0,-11.0,-10.0,0.0,4.0,-1.0
0.0,1.96,-1.0500000000000003,-2.0,-7.0,-13.0,1.4,-5.0,-2.14,-19.0,-20.0,-15.0,-6.0,-1.0,-4.0,0.0
1.0,-0.31999999999999984,1.4300000000000002,0.0,4.0,14.0,-0.10000000000000003,-15.0,-1.73,9.0,-10.0,-14.0,3.0,0.0,-8.0,0.0
3.0,1.3399999999999999,1.3500000000000003,-2.0,-1.0,5.0,-0.5,1.0,-0.8699999999999999,27.0,0.0,-6.0,8.0,1.0,2.0,1.0
2.0,0.5999999999999996,0.06999999999999984,0.0,-5.0,-13.0,0.7,33.0,1.72,9.0,25.0,5.0,-2.0,0.0,-4.0,5.0
1.0,-0.9700000000000002,-0.19999999999999996,0.0,-5.0,-2.0,0.7,-22.0,0.33999999999999997,4.0,-10.0,-3.0,0.0,1.0,-2.0,0.0
5.0,-0.1499999999999999,0.5800000000000001,-1.0,-4.0,-2.0,1.0,25.0,0.52,11.0,0.0,20.0,9.0,1.0,0.0,1.0
-1.0,7.24,-0.38,-2.0,-3.0,-17.0,-2.8,-28.0,-1.41,-25.0,0.0,-6.0,-1.0,0.0,-1.0,-2.0
5.0,-1.85,0.5500000000000003,0.0,-12.0,-7.0,-0.6,14.0,-3.83,59.0,-20.0,12.0,9.0,1.0,-2.0,6.0
-1.0,0.1200000000000001,-1.3099999999999996,-2.0,-4.0,-2.0,-0.09999999999999998,-13.0,-0.3400000000000001,-1.0,20.0,6.0,5.0,1.0,-2.0,-2.0
-5.0,1.05,3.04,0.0,1.0,3.0,0.2,-11.0,2.83,33.0,0.0,-15.0,-6.0,-2.0,-7.0,-3.0
4.0,1.72,-0.7499999999999998,-2.0,-31.0,-10.0,-0.3,-40.0,-0.19,-78.0,15.0,-25.0,-5.0,-2.0,1.0,0.0
0.0,-1.29,-0.8700000000000001,0.0,-13.0,3.0,-0.7000000000000001,10.0,0.8600000000000001,-5.0,0.0,-7.0,-7.0,-2.0,4.0,-1.0
0.0,-1.13,-1.26,0.0,6.0,-14.0,-0.30000000000000004,1.0,1.2799999999999998,-23.0,0.0,1.0,6.0,5.0,1.0,0.0
4.0,0.6499999999999999,-0.26000000000000023,-2.0,-4.0,-14.0,-0.9999999999999999,-13.0,-0.8700000000000001,-12.0,0.0,5.0,1.0,0.0,-9.0,2.0
0.0,1.6099999999999999,0.18999999999999995,0.0,-9.0,-16.0,-0.5999999999999999,-30.0,-0.43,-6.0,0.0,-3.0,1.0,0.0,3.0,-1.0
1.0,1.1199999999999999,2.7300000000000004,0.0,-3.0,-1.0,-2.2,-68.0,-0.35,40.0,-10.0,17.0,8.0,0.0,0.0,-4.0
3.0,-1.5799999999999996,-2.2700000000000005,2.0,-8.0,4.0,0.09999999999999998,10.0,1.49,21.0,15.0,6.0,0.0,0.0,-8.0,0.0
-7.0,0.7799999999999998,1.6600000000000001,0.0,-3.0,-3.0,-2.0,38.0,0.17000000000000015,30.0,0.0,1.0,-1.0,-1.0,-3.0,-6.0
-12.0,2.0599999999999996,-1.6199999999999999,0.0,-24.0,-10.0,-0.7,-50.0,-0.58,25.0,-20.0,-24.0,-9.0,0.0,8.0,-11.0
4.0,-0.3699999999999999,-0.3999999999999999,-2.0,-1.0,0.0,0.0,-5.0,0.08000000000000007,-3.0,0.0,-2.0,-7.0,0.0,-3.0,4.0
-2.0,-0.4500000000000002,-0.2999999999999998,-2.0,-5.0,8.0,-0.20000000000000007,12.0,1.6999999999999997,22.0,-15.0,4.0,4.0,0.0,0.0,-3.0
0.0,-1.7200000000000002,-0.2899999999999998,0.0,8.0,-1.0,3.0999999999999996,-33.0,0.09000000000000008,47.0,0.0,-11.0,-8.0,0.0,4.0,0.0
6.0,1.27,-1.0199999999999996,0.0,-7.0,-6.0,-1.5999999999999999,-5.0,-0.41999999999999993,-8.0,0.0,-22.0,-13.0,-5.0,-6.0,-1.0
-4.0,-0.4800000000000004,1.1600000000000001,0.0,7.0,11.0,0.0,35.0,0.74,1.0,0.0,9.0,10.0,-1.0,-3.0,-3.0
6.0,1.3399999999999999,2.5700000000000003,2.0,1.0,-7.0,-0.8000000000000003,-14.0,-1.56,3.0,25.0,-10.0,-2.0,0.0,-3.0,5.0
-3.0,-0.6599999999999997,1.01,-2.0,9.0,3.0,-0.6000000000000001,10.0,-2.7800000000000002,-31.0,0.0,8.0,1.0,3.0,0.0,-1.0
-2.0,0.6400000000000006,-1.3899999999999997,0.0,-6.0,-5.0,-0.09999999999999998,7.0,1.2799999999999998,-26.0,0.0,-4.0,-8.0,-1.0,-7.0,0.0
4.0,-2.3600000000000003,2.7800000000000002,0.0,-12.0,0.0,-4.699999999999999,60.0,3.55,62.0,-30.0,0.0,0.0,1.0,-3.0,1.0
-5.0,0.04999999999999982,-0.6499999999999999,0.0,-14.0,3.0,-1.0,-45.0,-1.2,-71.0,0.0,1.0,3.0,0.0,0.0,-3.0
0.0,0.7600000000000002,-3.0300000000000002,0.0,1.0,1.0,1.4,0.0,0.0,26.0,0.0,12.0,8.0,0.0,7.0,-1.0
-3.0,0.3400000000000001,-0.8999999999999999,0.0,-11.0,9.0,0.3999999999999999,-20.0,-2.18,7.0,0.0,-12.0,3.0,-1.0,-3.0,-1.0
2.0,-1.73,1.3499999999999996,-2.0,25.0,12.0,-1.5,15.0,1.88,6.0,1.0,-13.0,-8.0,0.0,2.0,0.0
-6.0,2.02,-0.04999999999999982,0.0,-12.0,-10.0,-0.8,-14.0,-3.45,-20.0,-15.0,2.0,13.0,0.0,-2.0,-2.0
-1.0,-0.009999999999999787,-1.8900000000000001,0.0,9.0,-14.0,0.0,9.0,0.47,-6.0,0.0,1.0,6.0,0.0,9.0,-2.0
0.0,-0.52,-0.3999999999999999,0.0,0.0,2.0,-0.09999999999999998,-41.0,-1.85,-37.0,15.0,3.0,1.0,0.0,-9.0,4.0
-3.0,-0.3899999999999997,-0.8799999999999999,0.0,14.0,-12.0,-0.19999999999999996,0.0,2.5700000000000003,-10.0,0.0,-1.0,2.0,0.0,13.0,-3.0
-1.0,0.5499999999999998,0.6100000000000003,-2.0,8.0,-2.0,-1.4,-5.0,-0.5700000000000001,-1.0,0.0,-9.0,-1.0,1.0,3.0,0.0
8.0,0.10999999999999988,2.9999999999999996,0.0,26.0,-4.0,0.3,-8.0,-4.49,70.0,0.0,12.0,-3.0,0.0,-3.0,1.0
-4.0,1.32,1.83,-2.0,5.0,-2.0,0.0,0.0,-1.3000000000000003,-35.0,-15.0,-1.0,1.0,-1.0,-3.0,-4.0
-2.0,-0.16999999999999993,-0.1499999999999999,2.0,-5.0,6.0,0.19999999999999996,-22.0,-1.0899999999999999,-5.0,20.0,-8.0,-4.0,0.0,0.0,-2.0
-1.0,0.81,2.84,0.0,14.0,-2.0,-2.9,10.0,0.06000000000000005,32.0,-10.0,1.0,-1.0,0.0,0.0,-2.0
-4.0,1.35,0.34999999999999964,-2.0,8.0,-7.0,-0.8,22.0,-1.0300000000000002,14.0,10.0,2.0,8.0,2.0,-2.0,-1.0
0.0,0.8300000000000001,1.3399999999999999,-2.0,-26.0,0.0,-0.10000000000000009,-29.0,0.53,-12.0,20.0,-15.0,-3.0,0.0,-4.0,1.0
-1.0,0.94,2.0700000000000003,0.0,3.0,0.0,-1.5,16.0,-0.13000000000000012,6.0,0.0,14.0,9.0,1.0,4.0,-1.0
5.0,-0.4400000000000004,1.2199999999999998,-2.0,1.0,7.0,0.0,-19.0,-3.2600000000000002,-3.0,-15.0,-11.0,-3.0,0.0,3.0,1.0
-5.0,-1.2,-0.29000000000000004,0.0,8.0,7.0,-0.5,-7.0,3.25,-25.0,-15.0,0.0,-5.0,0.0,6.0,-6.0
2.0,1.69,0.8399999999999999,0.0,3.0,-5.0,0.5,-20.0,-1.8099999999999998,-23.0,15.0,17.0,7.0,1.0,-4.0,3.0
-7.0,1.48,0.08000000000000007,-3.0,1.0,5.0,-2.1,-1.0,0.4200000000000004,20.0,-15.0,9.0,7.0,0.0,3.0,-9.0
6.0,0.1900000000000004,-1.83,0.0,-7.0,-7.0,1.1,-51.0,-0.08000000000000007,-32.0,0.0,9.0,-2.0,0.0,0.0,1.0
0.0,0.6400000000000001,2.04,2.0,12.0,23.0,0.0,50.0,3.51,23.0,0.0,0.0,0.0,0.0,-1.0,-1.0
1.0,-0.04999999999999982,0.8200000000000003,0.0,7.0,-7.0,-1.5,26.0,-1.2699999999999998,6.0,-20.0,1.0,7.0,1.0,-4.0,3.0
-1.0,0.8000000000000003,-0.16999999999999993,0.0,-5.0,-4.0,-1.4,0.0,-0.49,30.0,-15.0,2.0,-1.0,0.0,1.0,-4.0
-2.0,-0.8699999999999999,0.9000000000000001,0.0,15.0,4.0,-1.9,17.0,1.4799999999999998,22.0,-35.0,-15.0,1.0,-1.0,13.0,-2.0
-2.0,-0.43000000000000016,0.6699999999999999,0.0,14.0,8.0,0.0,2.0,-0.1499999999999999,8.0,20.0,-1.0,-7.0,-2.0,-7.0,0.0
1.0,0.54,0.18999999999999995,2.0,-11.0,3.0,-1.0,-27.0,-5.37,53.0,0.0,10.0,8.0,0.0,2.0,-2.0
2.0,0.31000000000000005,0.8899999999999999,-2.0,6.0,-8.0,-0.19999999999999996,26.0,-0.6200000000000001,9.0,15.0,10.0,10.0,2.0,-2.0,-1.0
1.0,0.31999999999999984,0.3400000000000003,-1.0,-17.0,6.0,0.8,-28.0,-0.17999999999999994,12.0,-25.0,14.0,5.0,1.0,0.0,-2.0
-4.0,-0.6000000000000001,0.27,0.0,3.0,12.0,-0.7,-14.0,1.5799999999999996,24.0,-35.0,-15.0,-10.0,0.0,6.0,-1.0
0.0,0.22999999999999998,-0.77,0.0,-14.0,-10.0,-0.5000000000000001,-21.0,-1.6099999999999999,-66.0,16.0,4.0,-7.0,0.0,4.0,0.0
0.0,0.8799999999999999,-0.030000000000000027,0.0,10.0,13.0,0.7,-1.0,3.38,-43.0,30.0,5.0,-2.0,-2.0,0.0,0.0
-2.0,1.2699999999999996,-3.1399999999999997,0.0,10.0,-10.0,0.9,8.0,1.0,-5.0,0.0,4.0,2.0,0.0,2.0,1.0
0.0,-0.06000000000000005,1.0100000000000002,-2.0,7.0,-6.0,0.09999999999999998,-15.0,-0.54,-26.0,0.0,4.0,2.0,0.0,3.0,0.0
4.0,-1.27,-3.9299999999999997,-2.0,-6.0,-2.0,0.30000000000000004,-6.0,-0.14000000000000012,-53.0,0.0,3.0,2.0,-1.0,8.0,0.0
8.0,1.9299999999999997,1.6600000000000001,2.0,5.0,-13.0,1.2,-33.0,-0.1100000000000001,-19.0,15.0,-27.0,-3.0,-3.0,-2.0,3.0
0.0,-0.31000000000000005,1.7200000000000002,0.0,4.0,-10.0,-0.19999999999999996,-1.0,-0.7800000000000002,-29.0,0.0,7.0,-3.0,0.0,-4.0,0.0
4.0,-0.4900000000000002,1.0899999999999999,0.0,0.0,-3.0,0.7999999999999999,8.0,-1.46,-50.0,0.0,-1.0,-2.0,0.0,1.0,5.0
3.0,0.33000000000000007,-1.37,1.0,-14.0,-9.0,3.3,67.0,0.15999999999999998,-10.0,0.0,0.0,0.0,0.0,-5.0,3.0
-1.0,-3.11,-0.3500000000000001,0.0,8.0,4.0,-0.39999999999999997,-18.0,-0.53,-20.0,20.0,5.0,0.0,0.0,6.0,-1.0
1.0,-1.4799999999999998,-0.4200000000000004,0.0,5.0,-5.0,0.10000000000000009,15.0,-0.49,-10.0,0.0,-11.0,-6.0,-1.0,-2.0,1.0
2.0,-0.48999999999999977,1.52,-2.0,13.0,14.0,0.19999999999999996,54.0,3.55,24.0,0.0,11.0,5.0,-1.0,26.0,0.0
2.0,1.1599999999999997,-0.7399999999999998,0.0,-14.0,-7.0,0.4,-38.0,-1.18,-32.0,10.0,-16.0,-11.0,0.0,3.0,3.0
-1.0,0.8599999999999999,1.2300000000000002,-2.0,-4.0,7.0,-1.8,8.0,0.41000000000000014,28.0,0.0,-16.0,1.0,0.0,-3.0,-3.0
-1.0,-1.1300000000000001,1.08,0.0,16.0,-10.0,-1.9,0.0,-1.11,27.0,0.0,-8.0,-4.0,0.0,-4.0,2.0
-1.0,0.7600000000000002,-2.51,0.0,2.0,-12.0,-0.09999999999999998,-6.0,-0.29000000000000004,-10.0,0.0,-3.0,7.0,0.0,-3.0,-1.0
-4.0,-1.2,-2.65,2.0,2.0,5.0,0.19999999999999998,-15.0,-0.14,-2.0,-8.0,10.0,5.0,2.0,10.0,-2.0
4.0,-0.9099999999999997,-0.08000000000000007,0.0,5.0,-2.0,-2.0,-1.0,-0.9500000000000001,-14.0,0.0,11.0,4.0,2.0,-1.0,-3.0
-2.0,-0.3700000000000001,1.0,2.0,10.0,-7.0,0.4,-1.0,-0.10999999999999988,11.0,0.0,2.0,-1.0,0.0,5.0,-1.0
-3.0,-0.5500000000000003,1.93,0.0,2.0,10.0,-1.5,10.0,0.3400000000000001,22.0,-10.0,-7.0,-6.0,0.0,-10.0,0.0
4.0,1.58,0.08000000000000007,0.0,-11.0,-4.0,1.0,-4.0,-0.7100000000000001,-28.0,-10.0,-4.0,0.0,0.0,2.0,4.0
4.0,-2.3,-1.8399999999999999,-2.0,-13.0,5.0,-0.29999999999999993,-40.0,2.13,26.0,20.0,9.0,-2.0,1.0,-4.0,1.0
0.0,-0.20000000000000018,-1.39,-2.0,-16.0,3.0,-2.0,-42.0,-1.77,-10.0,0.0,-19.0,-7.0,1.0,-1.0,3.0
-3.0,-0.29000000000000004,1.2800000000000002,0.0,17.0,-10.0,-0.30000000000000004,-2.0,1.0999999999999996,33.0,0.0,15.0,3.0,2.0,-2.0,0.0
0.0,-0.54,-0.5,-2.0,-2.0,3.0,0.9,12.0,1.1400000000000001,-26.0,0.0,-1.0,-4.0,0.0,0.0,0.0
6.0,0.6100000000000001,-0.7300000000000002,0.0,-13.0,2.0,-0.4,8.0,-1.9000000000000001,54.0,0.0,-8.0,-1.0,-1.0,-5.0,3.0
2.0,2.6399999999999997,0.3500000000000001,0.0,1.0,-19.0,0.1,-17.0,-2.38,-19.0,0.0,2.0,6.0,0.0,-8.0,0.0
0.0,0.44999999999999973,1.0699999999999998,2.0,15.0,-2.0,0.29999999999999993,-13.0,-0.13000000000000012,-5.0,15.0,18.0,2.0,0.0,-3.0,-1.0
2.0,1.11,1.04,-2.0,-3.0,-6.0,0.4,-17.0,0.96,-28.0,20.0,2.0,3.0,1.0,-3.0,0.0
-1.0,-2.25,3.0300000000000002,0.0,15.0,11.0,0.10000000000000003,12.0,4.47,16.0,-25.0,-23.0,-9.0,0.0,-1.0,-3.0
1.0,1.12,1.34,-2.0,15.0,-5.0,0.5,-19.0,-2.99,-46.0,15.0,-7.0,-1.0,1.0,0.0,1.0
0.0,-0.5899999999999999,-1.12,-2.0,1.0,-4.0,1.4000000000000001,14.0,2.08,-21.0,-10.0,6.0,5.0,0.0,-6.0,0.0
-8.0,1.8399999999999999,-2.4,2.0,-11.0,-24.0,2.1999999999999997,-29.0,-1.0200000000000002,-52.0,-35.0,-9.0,0.0,0.0,10.0,-3.0
-1.0,-1.99,0.9299999999999999,0.0,9.0,15.0,-1.4,8.0,1.56,30.0,20.0,9.0,-2.0,-2.0,-6.0,-1.0
4.0,-0.4700000000000002,0.6799999999999997,0.0,9.0,-13.0,0.7,0.0,0.0,-36.0,10.0,0.0,-1.0,0.0,3.0,5.0
-1.0,-1.15,1.02,0.0,5.0,2.0,-0.09999999999999998,20.0,1.83,-18.0,35.0,-6.0,2.0,1.0,4.0,-1.0
0.0,2.15,-1.3,0.0,0.0,-16.0,2.3,-4.0,1.2400000000000002,-38.0,0.0,5.0,-1.0,0.0,-9.0,-3.0
2.0,0.6699999999999999,-0.2999999999999998,0.0,1.0,-9.0,0.0,27.0,1.9900000000000002,-5.0,0.0,0.0,1.0,0.0,0.0,2.0
-9.0,2.0300000000000002,0.4700000000000002,0.0,-5.0,-2.0,-0.7,-8.0,2.54,-55.0,0.0,-26.0,-8.0,0.0,-21.0,-8.0
-1.0,-1.28,-0.17999999999999972,0.0,1.0,7.0,0.3,-7.0,2.08,-1.0,-25.0,7.0,4.0,0.0,14.0,-2.0
3.0,-1.15,-0.10000000000000009,0.0,2.0,3.0,0.19999999999999996,15.0,0.33000000000000007,26.0,0.0,-10.0,-4.0,0.0,3.0,1.0
-2.0,1.06,2.06,0.0,3.0,-2.0,-0.8999999999999999,-22.0,-1.4599999999999997,25.0,0.0,-3.0,-6.0,-2.0,-2.0,2.0
0.0,-0.5500000000000003,-1.93,0.0,-9.0,-6.0,2.1999999999999997,-25.0,-0.3699999999999999,3.0,0.0,-17.0,-12.0,0.0,3.0,1.0
0.0,0.31000000000000005,0.22999999999999998,-2.0,6.0,1.0,-0.1,1.0,-0.43999999999999995,15.0,0.0,-7.0,2.0,-1.0,-4.0,0.0
-3.0,2.67,1.0400000000000005,0.0,7.0,-7.0,-0.4,-18.0,-2.34,-4.0,-15.0,-6.0,4.0,1.0,8.0,-1.0
2.0,0.6499999999999999,0.9100000000000001,0.0,-4.0,9.0,-2.0,3.0,-1.7,-11.0,0.0,1.0,-1.0,0.0,-5.0,3.0
-2.0,-1.0299999999999998,0.17999999999999972,2.0,-8.0,4.0,-0.5,5.0,2.3099999999999996,18.0,0.0,2.0,0.0,0.0,-2.0,-1.0
0.0,0.06000000000000005,0.6499999999999999,0.0,-5.0,6.0,-1.2,-28.0,-0.4700000000000001,35.0,-10.0,11.0,7.0,0.0,5.0,-3.0
-4.0,0.4900000000000002,1.1300000000000008,0.0,2.0,4.0,-0.4,7.0,0.010000000000000009,-55.0,-20.0,-5.0,0.0,0.0,5.0,-2.0
-4.0,2.74,0.96,0.0,-7.0,-11.0,-3.5,-22.0,-1.17,74.0,0.0,2.0,1.0,0.0,0.0,-4.0
-3.0,0.06999999999999984,-1.79,0.0,10.0,-1.0,-0.09999999999999998,-13.0,1.4200000000000002,-3.0,0.0,-2.0,4.0,1.0,4.0,0.0
-5.0,0.43999999999999995,-1.46,0.0,-11.0,3.0,-0.19999999999999996,-9.0,0.029999999999999805,-13.0,-35.0,-3.0,4.0,0.0,7.0,-4.0
-2.0,-0.20999999999999996,-0.52,2.0,-5.0,-11.0,0.8,17.0,1.77,-11.0,-15.0,0.0,-4.0,0.0,1.0,-2.0
-2.0,-2.73,-2.4,0.0,-7.0,0.0,0.5,16.0,0.10999999999999999,-38.0,20.0,11.0,4.0,0.0,5.0,0.0
-2.0,0.38000000000000034,-1.94,0.0,-1.0,-20.0,0.2,20.0,0.89,0.0,0.0,7.0,10.0,0.0,4.0,-1.0
7.0,0.79,0.5099999999999998,-2.0,11.0,-14.0,-0.09999999999999987,-8.0,-1.4000000000000001,19.0,0.0,2.0,4.0,2.0,-10.0,4.0
-6.0,-0.06999999999999984,0.3700000000000001,0.0,12.0,-5.0,0.10000000000000009,23.0,6.02,-56.0,0.0,-1.0,-7.0,0.0,0.0,-5.0
0.0,0.1299999999999999,1.91,-2.0,-7.0,10.0,-0.19999999999999996,26.0,1.0,-6.0,0.0,-15.0,-1.0,0.0,-7.0,-2.0
3.0,-0.04999999999999982,-0.6199999999999999,-2.0,-16.0,11.0,1.0,1.0,0.3899999999999999,-17.0,0.0,-12.0,-6.0,-4.0,-3.0,3.0
0.0,-1.1800000000000002,0.6000000000000001,0.0,-12.0,5.0,0.20000000000000018,31.0,2.32,27.0,0.0,-7.0,-6.0,0.0,3.0,0.0
6.0,-2.57,0.7399999999999998,0.0,1.0,11.0,0.30000000000000004,19.0,1.18,7.0,-18.0,-12.0,-9.0,0.0,-7.0,4.0
-8.0,1.77,-0.6199999999999997,0.0,-15.0,-4.0,-0.5,-12.0,1.1,-4.0,0.0,-13.0,4.0,0.0,11.0,-3.0
-2.0,-0.20999999999999996,0.7600000000000002,0.0,4.0,14.0,-1.2,-15.0,-1.9100000000000001,-3.0,-30.0,8.0,6.0,1.0,2.0,-2.0
-3.0,-2.52,2.48,0.0,11.0,25.0,-1.2,-7.0,-1.2800000000000002,-35.0,-10.0,7.0,3.0,1.0,0.0,-5.0
-1.0,-0.08000000000000007,-1.6099999999999999,-3.0,2.0,-6.0,2.2,75.0,8.71,-55.0,0.0,-5.0,-3.0,0.0,5.0,3.0
3.0,-0.019999999999999574,2.74,3.0,22.0,4.0,0.0,33.0,0.52,50.0,10.0,-5.0,4.0,0.0,5.0,2.0
2.0,0.8899999999999999,0.9700000000000002,0.0,-6.0,-17.0,0.0,-71.0,-1.32,30.0,25.0,4.0,1.0,0.0,-7.0,2.0
2.0,-0.79,2.15,-3.0,-4.0,14.0,-0.7,-42.0,-5.88,32.0,0.0,1.0,2.0,-1.0,1.0,4.0
1.0,-1.12,-1.0299999999999998,0.0,-6.0,-8.0,1.7000000000000002,-19.0,-0.9100000000000001,-28.0,-15.0,44.0,2.0,2.0,8.0,2.0
7.0,-0.48,0.18999999999999995,0.0,12.0,4.0,1.3,-14.0,2.84,-19.0,0.0,5.0,2.0,-1.0,2.0,0.0
2.0,-0.29000000000000004,-0.009999999999999787,2.0,-10.0,1.0,0.4,-30.0,0.43000000000000016,-27.0,15.0,15.0,-2.0,-2.0,-3.0,1.0
-3.0,2.5599999999999996,-1.15,2.0,-9.0,-16.0,1.8,-16.0,-0.2799999999999998,2.0,24.0,-11.0,2.0,-2.0,-4.0,-1.0
-6.0,0.71,0.010000000000000231,0.0,-8.0,8.0,-0.6000000000000001,-9.0,-0.52,15.0,0.0,-10.0,2.0,-1.0,-2.0,-4.0
4.0,-0.6099999999999999,-0.040000000000000036,2.0,7.0,-2.0,0.6000000000000001,-4.0,-1.0999999999999996,-9.0,-10.0,-21.0,-10.0,0.0,5.0,3.0
-7.0,-0.16999999999999993,0.16000000000000014,0.0,-2.0,6.0,-1.2999999999999998,-17.0,-0.38999999999999996,-16.0,-20.0,-4.0,2.0,0.0,14.0,-9.0
-3.0,-0.9599999999999995,-0.31999999999999984,0.0,2.0,3.0,-1.3000000000000003,-40.0,-0.46,-2.0,0.0,5.0,-1.0,0.0,-6.0,1.0
2.0,-0.73,-1.8000000000000003,2.0,-19.0,10.0,0.10000000000000009,-19.0,-0.8300000000000001,-2.0,0.0,-1.0,-4.0,0.0,-1.0,-1.0
